airt,average,all,11072017,MLRF1
airtV,sHigh,all,11072017,MLRF1
barom,sHigh,even,11072017,MLRF1
barom,sHigh,midn,11072017,MLRF1
barom,average,pdaw,11072017,MLRF1
barom,average,dawn,11072017,MLRF1
barom,sHigh,morn,11072017,MLRF1
barom,sHigh,midd,11072017,MLRF1
barom,sHigh,psun,11072017,MLRF1
barom,average,suns,11072017,MLRF1
bleaST,average,all,11072017,MLRF1
ekmD7day,onshore,all,11072017,MLRF1
sst,average,all,11072017,MLRF1
paccum,uLow,all,11072017,MLRF1
satCA,Low,all,11072017,MLRF1
seandbc,average,all,11072017,MLRF1
seandbcD,average,all,11072017,MLRF1
seandbcM,average,all,11072017,MLRF1
seandbcV,average,all,11072017,MLRF1
spawt,cond,all,11072017,MLRF1
surfb,average,all,11072017,MLRF1
surfc,average,all,11072017,MLRF1
winddr,ne-ene,even,11072017,MLRF1
winddr,nw-n,midn,11072017,MLRF1
winddr,nw-n,pdaw,11072017,MLRF1
winddr,n-ne,dayb,11072017,MLRF1
winddr,n-ne,midd,11072017,MLRF1
winddr,ne-ene,aftn,11072017,MLRF1
windgu,Low,even,11072017,MLRF1
windgu,sLow,midn,11072017,MLRF1
windgu,sLow,pdaw,11072017,MLRF1
windgu,sLow,dayl,11072017,MLRF1
windsd7,vLow,all,11072017,MLRF1
windsp,vLow,even,11072017,MLRF1
windsp,Low,midn,11072017,MLRF1
windsp,Low,pdaw,11072017,MLRF1
windsp,Low,dayl,11072017,MLRF1
windsp3day,average,all,11072017,MLRF1
