airt,Low,even,11012017,MLRF1
airt,vLow,midn,11012017,MLRF1
airt,vLow,pdaw,11012017,MLRF1
airt,vLow,dawn,11012017,MLRF1
airt,Low,morn,11012017,MLRF1
airt,sLow,midd,11012017,MLRF1
airt,average,aftn,11012017,MLRF1
airtV,sHigh,all,11012017,MLRF1
barom,sHigh,all,11012017,MLRF1
bleaST,average,all,11012017,MLRF1
ekmD7day,onshore,all,11012017,MLRF1
sst,average,all,11012017,MLRF1
paccum,uLow,all,11012017,MLRF1
satCA,Low,all,11012017,MLRF1
seandbc,average,all,11012017,MLRF1
seandbcD,average,all,11012017,MLRF1
seandbcM,average,all,11012017,MLRF1
seandbcV,average,all,11012017,MLRF1
spawt,cond,all,11012017,MLRF1
surfb,average,nite,11012017,MLRF1
surfb,average,dawn,11012017,MLRF1
surfb,sHigh,morn,11012017,MLRF1
surfb,sHigh,midd,11012017,MLRF1
surfb,average,aftn,11012017,MLRF1
surfc,average,all,11012017,MLRF1
winddr,ssw-wsw,even,11012017,MLRF1
winddr,nw-n,midn,11012017,MLRF1
winddr,nw-n,pdaw,11012017,MLRF1
winddr,ese-sse,dawn,11012017,MLRF1
winddr,n-ne,morn,11012017,MLRF1
winddr,n-ne,midd,11012017,MLRF1
winddr,ne-ene,aftn,11012017,MLRF1
windgu,average,all,11012017,MLRF1
windsd7,sHigh,all,11012017,MLRF1
windsp,average,all,11012017,MLRF1
windsp3day,sHigh,all,11012017,MLRF1
