airt,High,all,08232017,MLRF1
airtV,sLow,all,08232017,MLRF1
barom,sHigh,nite,08232017,MLRF1
barom,sHigh,dayb,08232017,MLRF1
barom,sHigh,midd,08232017,MLRF1
barom,average,aftn,08232017,MLRF1
bleaST,average,all,08232017,MLRF1
ekmD7day,onshore,all,08232017,MLRF1
sst,average,all,08232017,MLRF1
paccum,uLow,all,08232017,MLRF1
satCA,Low,all,08232017,MLRF1
seandbc,sHigh,all,08232017,MLRF1
seandbcD,sHigh,all,08232017,MLRF1
seandbcM,sHigh,all,08232017,MLRF1
seandbcV,average,all,08232017,MLRF1
spawt,uHigh,all,08232017,MLRF1
surfb,average,all,08232017,MLRF1
surfc,average,all,08232017,MLRF1
winddr,ene-ese,nite,08232017,MLRF1
winddr,ese-sse,dayb,08232017,MLRF1
winddr,ese-sse,midd,08232017,MLRF1
winddr,ene-ese,psun,08232017,MLRF1
winddr,ese-sse,suns,08232017,MLRF1
windgu,average,nite,08232017,MLRF1
windgu,sLow,dayb,08232017,MLRF1
windgu,Low,midd,08232017,MLRF1
windgu,sLow,psun,08232017,MLRF1
windgu,average,suns,08232017,MLRF1
windsd7,vLow,all,08232017,MLRF1
windsp,sLow,nite,08232017,MLRF1
windsp,Low,dayb,08232017,MLRF1
windsp,Low,midd,08232017,MLRF1
windsp,Low,psun,08232017,MLRF1
windsp,average,suns,08232017,MLRF1
windsp3day,average,nite,08232017,MLRF1
windsp3day,average,dayb,08232017,MLRF1
windsp3day,average,midd,08232017,MLRF1
windsp3day,sLow,aftn,08232017,MLRF1
