airt,average,nite,08272017,MLRF1
airt,sHigh,dayb,08272017,MLRF1
airt,High,midd,08272017,MLRF1
airt,High,aftn,08272017,MLRF1
airtV,average,all,08272017,MLRF1
barom,average,nite,08272017,MLRF1
barom,average,dawn,08272017,MLRF1
barom,sHigh,morn,08272017,MLRF1
barom,sHigh,midd,08272017,MLRF1
barom,average,aftn,08272017,MLRF1
bleaST,average,all,08272017,MLRF1
ekmD7day,onshore,all,08272017,MLRF1
sst,average,all,08272017,MLRF1
paccum,uLow,all,08272017,MLRF1
satCA,Low,all,08272017,MLRF1
seandbc,sHigh,all,08272017,MLRF1
seandbcD,sHigh,all,08272017,MLRF1
seandbcM,sHigh,all,08272017,MLRF1
seandbcV,sLow,all,08272017,MLRF1
spawt,uHigh,all,08272017,MLRF1
surfb,average,all,08272017,MLRF1
surfc,average,all,08272017,MLRF1
winddr,sse-ssw,nite,08272017,MLRF1
winddr,w-nw,dawn,08272017,MLRF1
winddr,sse-ssw,morn,08272017,MLRF1
winddr,ssw-wsw,midd,08272017,MLRF1
winddr,sse-ssw,aftn,08272017,MLRF1
windgu,sLow,nite,08272017,MLRF1
windgu,sLow,dawn,08272017,MLRF1
windgu,average,morn,08272017,MLRF1
windgu,average,midd,08272017,MLRF1
windgu,average,psun,08272017,MLRF1
windgu,sLow,suns,08272017,MLRF1
windsd7,Low,all,08272017,MLRF1
windsp,Low,nite,08272017,MLRF1
windsp,dLow,dawn,08272017,MLRF1
windsp,average,morn,08272017,MLRF1
windsp,sLow,midd,08272017,MLRF1
windsp,sLow,psun,08272017,MLRF1
windsp,Low,suns,08272017,MLRF1
windsp3day,sLow,all,08272017,MLRF1
