airt,average,nite,07122017,MLRF1
airt,sHigh,dayl,07122017,MLRF1
airtV,average,all,07122017,MLRF1
barom,sHigh,all,07122017,MLRF1
bleaST,average,all,07122017,MLRF1
ekmD7day,downshore,all,07122017,MLRF1
sst,average,all,07122017,MLRF1
paccum,uLow,all,07122017,MLRF1
satCA,Low,all,07122017,MLRF1
seandbc,sHigh,even,07122017,MLRF1
seandbc,sHigh,midn,07122017,MLRF1
seandbc,average,pdaw,07122017,MLRF1
seandbc,sHigh,dayl,07122017,MLRF1
seandbcD,sHigh,all,07122017,MLRF1
seandbcM,average,all,07122017,MLRF1
seandbcV,average,all,07122017,MLRF1
spawt,uHigh,all,07122017,MLRF1
surfb,average,all,07122017,MLRF1
surfc,average,all,07122017,MLRF1
winddr,n-ne,even,07122017,MLRF1
winddr,ne-ene,midn,07122017,MLRF1
winddr,ne-ene,pdaw,07122017,MLRF1
winddr,ese-sse,dayb,07122017,MLRF1
winddr,ese-sse,midd,07122017,MLRF1
winddr,ene-ese,psun,07122017,MLRF1
winddr,ne-ene,suns,07122017,MLRF1
windgu,average,nite,07122017,MLRF1
windgu,average,dayb,07122017,MLRF1
windgu,sLow,midd,07122017,MLRF1
windgu,average,aftn,07122017,MLRF1
windsd7,vLow,all,07122017,MLRF1
windsp,Low,nite,07122017,MLRF1
windsp,sLow,dayb,07122017,MLRF1
windsp,Low,midd,07122017,MLRF1
windsp,sLow,aftn,07122017,MLRF1
windsp3day,sLow,all,07122017,MLRF1
