airt,average,all,02132018,MLRF1
airtV,Low,all,02132018,MLRF1
barom,sHigh,even,02132018,MLRF1
barom,High,midn,02132018,MLRF1
barom,High,pdaw,02132018,MLRF1
barom,High,dayl,02132018,MLRF1
bleaST,average,all,02132018,MLRF1
ekmD7day,downshore,all,02132018,MLRF1
sst,average,all,02132018,MLRF1
paccum,uLow,all,02132018,MLRF1
satCA,Low,all,02132018,MLRF1
seandbc,average,nite,02132018,MLRF1
seandbc,sLow,dawn,02132018,MLRF1
seandbc,average,morn,02132018,MLRF1
seandbc,average,midd,02132018,MLRF1
seandbc,average,aftn,02132018,MLRF1
seandbcD,average,all,02132018,MLRF1
seandbcM,sLow,all,02132018,MLRF1
seandbcV,vLow,nite,02132018,MLRF1
seandbcV,Low,dawn,02132018,MLRF1
seandbcV,sLow,morn,02132018,MLRF1
seandbcV,sLow,midd,02132018,MLRF1
seandbcV,sLow,aftn,02132018,MLRF1
spawt,uLow,all,02132018,MLRF1
surfb,sHigh,all,02132018,MLRF1
surfc,average,all,02132018,MLRF1
winddr,ese-sse,nite,02132018,MLRF1
winddr,ese-sse,dayb,02132018,MLRF1
winddr,ene-ese,midd,02132018,MLRF1
winddr,ene-ese,aftn,02132018,MLRF1
windgu,average,even,02132018,MLRF1
windgu,average,midn,02132018,MLRF1
windgu,sHigh,pdaw,02132018,MLRF1
windgu,average,dayl,02132018,MLRF1
windsd7,vLow,all,02132018,MLRF1
windsp,average,nite,02132018,MLRF1
windsp,average,dawn,02132018,MLRF1
windsp,sLow,morn,02132018,MLRF1
windsp,sLow,midd,02132018,MLRF1
windsp,sLow,aftn,02132018,MLRF1
windsp3day,average,all,02132018,MLRF1
