airt,average,all,11242017,MLRF1
airtV,average,all,11242017,MLRF1
barom,average,nite,11242017,MLRF1
barom,average,dayb,11242017,MLRF1
barom,average,midd,11242017,MLRF1
barom,sLow,aftn,11242017,MLRF1
bleaST,average,all,11242017,MLRF1
ekmD7day,onshore,all,11242017,MLRF1
sst,average,all,11242017,MLRF1
paccum,uLow,all,11242017,MLRF1
satCA,Low,all,11242017,MLRF1
seandbc,average,all,11242017,MLRF1
seandbcD,average,all,11242017,MLRF1
seandbcM,average,all,11242017,MLRF1
seandbcV,average,even,11242017,MLRF1
seandbcV,sHigh,midn,11242017,MLRF1
seandbcV,sHigh,pdaw,11242017,MLRF1
seandbcV,sHigh,dayl,11242017,MLRF1
spawt,cond,all,11242017,MLRF1
surfb,average,all,11242017,MLRF1
surfc,average,all,11242017,MLRF1
winddr,ne-ene,nite,11242017,MLRF1
winddr,ese-sse,dayb,11242017,MLRF1
winddr,sse-ssw,midd,11242017,MLRF1
winddr,sse-ssw,psun,11242017,MLRF1
winddr,ssw-wsw,suns,11242017,MLRF1
windgu,sLow,even,11242017,MLRF1
windgu,average,midn,11242017,MLRF1
windgu,average,pdaw,11242017,MLRF1
windgu,average,dayl,11242017,MLRF1
windsd7,sLow,all,11242017,MLRF1
windsp,Low,nite,11242017,MLRF1
windsp,sLow,dawn,11242017,MLRF1
windsp,average,morn,11242017,MLRF1
windsp,average,midd,11242017,MLRF1
windsp,average,aftn,11242017,MLRF1
windsp3day,sLow,all,11242017,MLRF1
