airt,High,all,07312017,MLRF1
airtV,Low,even,07312017,MLRF1
airtV,sLow,midn,07312017,MLRF1
airtV,sLow,pdaw,07312017,MLRF1
airtV,sLow,dayl,07312017,MLRF1
barom,average,all,07312017,MLRF1
bleaST,High,all,07312017,MLRF1
ekmD7day,downshore,all,07312017,MLRF1
sst,average,all,07312017,MLRF1
paccum,uLow,all,07312017,MLRF1
satCA,Low,all,07312017,MLRF1
seandbc,sHigh,all,07312017,MLRF1
seandbcD,sHigh,all,07312017,MLRF1
seandbcM,sHigh,all,07312017,MLRF1
seandbcV,average,all,07312017,MLRF1
spawt,uHigh,all,07312017,MLRF1
surfb,average,all,07312017,MLRF1
surfc,average,all,07312017,MLRF1
winddr,ssw-wsw,all,07312017,MLRF1
windgu,average,all,07312017,MLRF1
windsd7,vLow,all,07312017,MLRF1
windsp,average,all,07312017,MLRF1
windsp3day,Low,all,07312017,MLRF1
