airt,sLow,nite,12172017,MLRF1
airt,sLow,dawn,12172017,MLRF1
airt,Low,morn,12172017,MLRF1
airt,sLow,midd,12172017,MLRF1
airt,average,aftn,12172017,MLRF1
airtV,High,nite,12172017,MLRF1
airtV,High,dayb,12172017,MLRF1
airtV,sHigh,midd,12172017,MLRF1
airtV,sHigh,aftn,12172017,MLRF1
barom,sHigh,even,12172017,MLRF1
barom,High,midn,12172017,MLRF1
barom,High,pdaw,12172017,MLRF1
barom,sHigh,dawn,12172017,MLRF1
barom,High,morn,12172017,MLRF1
barom,High,midd,12172017,MLRF1
barom,sHigh,aftn,12172017,MLRF1
bleaST,average,all,12172017,MLRF1
ekmD7day,upshore,all,12172017,MLRF1
sst,average,all,12172017,MLRF1
paccum,uLow,all,12172017,MLRF1
satCA,Low,all,12172017,MLRF1
seandbc,average,all,12172017,MLRF1
seandbcD,average,all,12172017,MLRF1
seandbcM,average,all,12172017,MLRF1
seandbcV,average,nite,12172017,MLRF1
seandbcV,average,dayb,12172017,MLRF1
seandbcV,sLow,midd,12172017,MLRF1
seandbcV,sLow,aftn,12172017,MLRF1
spawt,cond,all,12172017,MLRF1
surfb,sHigh,all,12172017,MLRF1
surfc,average,all,12172017,MLRF1
winddr,nw-n,even,12172017,MLRF1
winddr,nw-n,midn,12172017,MLRF1
winddr,ese-sse,pdaw,12172017,MLRF1
winddr,n-ne,dayb,12172017,MLRF1
winddr,n-ne,midd,12172017,MLRF1
winddr,n-ne,psun,12172017,MLRF1
winddr,ene-ese,suns,12172017,MLRF1
windgu,sLow,even,12172017,MLRF1
windgu,sLow,midn,12172017,MLRF1
windgu,average,pdaw,12172017,MLRF1
windgu,average,dayl,12172017,MLRF1
windsd7,sLow,nite,12172017,MLRF1
windsd7,Low,dayl,12172017,MLRF1
windsp,Low,even,12172017,MLRF1
windsp,Low,midn,12172017,MLRF1
windsp,sLow,pdaw,12172017,MLRF1
windsp,sLow,dawn,12172017,MLRF1
windsp,average,morn,12172017,MLRF1
windsp,average,midd,12172017,MLRF1
windsp,average,aftn,12172017,MLRF1
windsp3day,sLow,all,12172017,MLRF1
