airt,average,all,02072018,MLRF1
airtV,sLow,all,02072018,MLRF1
barom,sHigh,all,02072018,MLRF1
bleaST,average,all,02072018,MLRF1
ekmD7day,onshore,all,02072018,MLRF1
sst,average,all,02072018,MLRF1
paccum,uLow,all,02072018,MLRF1
satCA,Low,all,02072018,MLRF1
seandbc,sLow,all,02072018,MLRF1
seandbcD,sLow,all,02072018,MLRF1
seandbcM,sLow,all,02072018,MLRF1
seandbcV,sLow,all,02072018,MLRF1
spawt,uLow,all,02072018,MLRF1
surfb,average,all,02072018,MLRF1
surfc,average,all,02072018,MLRF1
winddr,ne-ene,all,02072018,MLRF1
windgu,sLow,all,02072018,MLRF1
windsd7,average,nite,02072018,MLRF1
windsd7,average,dayb,02072018,MLRF1
windsd7,average,midd,02072018,MLRF1
windsd7,sLow,aftn,02072018,MLRF1
windsp,Low,all,02072018,MLRF1
windsp3day,average,all,02072018,MLRF1
