airt,High,even,08302017,MLRF1
airt,sHigh,midn,08302017,MLRF1
airt,sHigh,pdaw,08302017,MLRF1
airt,sHigh,dawn,08302017,MLRF1
airt,High,morn,08302017,MLRF1
airt,High,midd,08302017,MLRF1
airt,High,aftn,08302017,MLRF1
airtV,average,all,08302017,MLRF1
barom,average,all,08302017,MLRF1
bleaST,average,all,08302017,MLRF1
ekmD7day,downshore,even,08302017,MLRF1
ekmD7day,downshore,midn,08302017,MLRF1
ekmD7day,offshore,pdaw,08302017,MLRF1
ekmD7day,offshore,dayl,08302017,MLRF1
sst,average,all,08302017,MLRF1
paccum,uLow,all,08302017,MLRF1
satCA,Low,all,08302017,MLRF1
seandbc,sHigh,all,08302017,MLRF1
seandbcD,sHigh,all,08302017,MLRF1
seandbcM,sHigh,all,08302017,MLRF1
seandbcV,sLow,all,08302017,MLRF1
spawt,uHigh,all,08302017,MLRF1
surfb,average,all,08302017,MLRF1
surfc,average,all,08302017,MLRF1
winddr,w-nw,even,08302017,MLRF1
winddr,nw-n,midn,08302017,MLRF1
winddr,sse-ssw,pdaw,08302017,MLRF1
winddr,sse-ssw,dayb,08302017,MLRF1
winddr,sse-ssw,midd,08302017,MLRF1
winddr,wsw-w,aftn,08302017,MLRF1
windgu,Low,even,08302017,MLRF1
windgu,vLow,midn,08302017,MLRF1
windgu,Low,pdaw,08302017,MLRF1
windgu,sLow,dawn,08302017,MLRF1
windgu,average,morn,08302017,MLRF1
windgu,average,midd,08302017,MLRF1
windgu,sLow,aftn,08302017,MLRF1
windsd7,vLow,all,08302017,MLRF1
windsp,dLow,even,08302017,MLRF1
windsp,dLow,midn,08302017,MLRF1
windsp,vLow,pdaw,08302017,MLRF1
windsp,Low,dawn,08302017,MLRF1
windsp,sLow,morn,08302017,MLRF1
windsp,sLow,midd,08302017,MLRF1
windsp,Low,psun,08302017,MLRF1
windsp,vLow,suns,08302017,MLRF1
windsp3day,Low,all,08302017,MLRF1
