airt,average,all,11152017,MLRF1
airtV,sLow,all,11152017,MLRF1
barom,average,nite,11152017,MLRF1
barom,average,dayb,11152017,MLRF1
barom,average,midd,11152017,MLRF1
barom,average,psun,11152017,MLRF1
barom,sLow,suns,11152017,MLRF1
bleaST,average,all,11152017,MLRF1
ekmD7day,onshore,all,11152017,MLRF1
sst,average,all,11152017,MLRF1
paccum,uLow,all,11152017,MLRF1
satCA,Low,all,11152017,MLRF1
seandbc,average,all,11152017,MLRF1
seandbcD,average,all,11152017,MLRF1
seandbcM,average,all,11152017,MLRF1
seandbcV,average,all,11152017,MLRF1
spawt,cond,all,11152017,MLRF1
surfb,average,all,11152017,MLRF1
surfc,average,all,11152017,MLRF1
winddr,n-ne,even,11152017,MLRF1
winddr,ne-ene,midn,11152017,MLRF1
winddr,n-ne,pdaw,11152017,MLRF1
winddr,n-ne,dawn,11152017,MLRF1
winddr,ne-ene,morn,11152017,MLRF1
winddr,ne-ene,midd,11152017,MLRF1
winddr,ne-ene,aftn,11152017,MLRF1
windgu,sHigh,all,11152017,MLRF1
windsd7,vLow,all,11152017,MLRF1
windsp,average,nite,11152017,MLRF1
windsp,sHigh,dayb,11152017,MLRF1
windsp,average,midd,11152017,MLRF1
windsp,average,aftn,11152017,MLRF1
windsp3day,sHigh,all,11152017,MLRF1
