airt,average,all,12022017,MLRF1
airtV,sLow,all,12022017,MLRF1
barom,average,even,12022017,MLRF1
barom,sHigh,midn,12022017,MLRF1
barom,average,pdaw,12022017,MLRF1
barom,average,dawn,12022017,MLRF1
barom,sHigh,morn,12022017,MLRF1
barom,sHigh,midd,12022017,MLRF1
barom,sHigh,aftn,12022017,MLRF1
bleaST,average,all,12022017,MLRF1
ekmD7day,onshore,all,12022017,MLRF1
sst,average,all,12022017,MLRF1
paccum,uLow,all,12022017,MLRF1
satCA,Low,all,12022017,MLRF1
seandbc,average,all,12022017,MLRF1
seandbcD,average,all,12022017,MLRF1
seandbcM,average,all,12022017,MLRF1
seandbcV,average,all,12022017,MLRF1
spawt,cond,all,12022017,MLRF1
surfb,average,all,12022017,MLRF1
surfc,average,all,12022017,MLRF1
winddr,ne-ene,even,12022017,MLRF1
winddr,ne-ene,midn,12022017,MLRF1
winddr,n-ne,pdaw,12022017,MLRF1
winddr,n-ne,dawn,12022017,MLRF1
winddr,ne-ene,morn,12022017,MLRF1
winddr,ne-ene,midd,12022017,MLRF1
winddr,ne-ene,aftn,12022017,MLRF1
windgu,sHigh,even,12022017,MLRF1
windgu,average,midn,12022017,MLRF1
windgu,average,pdaw,12022017,MLRF1
windgu,average,dayl,12022017,MLRF1
windsd7,Low,nite,12022017,MLRF1
windsd7,Low,dayb,12022017,MLRF1
windsd7,Low,midd,12022017,MLRF1
windsd7,Low,psun,12022017,MLRF1
windsd7,vLow,suns,12022017,MLRF1
windsp,average,all,12022017,MLRF1
windsp3day,average,all,12022017,MLRF1
