airt,sHigh,all,09162017,MLRF1
airtV,sLow,all,09162017,MLRF1
barom,average,all,09162017,MLRF1
bleaST,average,all,09162017,MLRF1
ekmD7day,onshore,all,09162017,MLRF1
sst,average,all,09162017,MLRF1
paccum,uLow,all,09162017,MLRF1
satCA,Low,all,09162017,MLRF1
seandbc,sHigh,nite,09162017,MLRF1
seandbc,average,dayb,09162017,MLRF1
seandbc,sHigh,midd,09162017,MLRF1
seandbc,sHigh,aftn,09162017,MLRF1
seandbcD,average,even,09162017,MLRF1
seandbcD,average,midn,09162017,MLRF1
seandbcD,sHigh,pdaw,09162017,MLRF1
seandbcD,sHigh,dayl,09162017,MLRF1
seandbcM,sHigh,all,09162017,MLRF1
seandbcV,average,all,09162017,MLRF1
spawt,uHigh,all,09162017,MLRF1
surfb,average,all,09162017,MLRF1
surfc,average,all,09162017,MLRF1
winddr,ne-ene,even,09162017,MLRF1
winddr,n-ne,midn,09162017,MLRF1
winddr,n-ne,pdaw,09162017,MLRF1
winddr,ne-ene,dayb,09162017,MLRF1
winddr,ne-ene,midd,09162017,MLRF1
winddr,n-ne,psun,09162017,MLRF1
winddr,ne-ene,suns,09162017,MLRF1
windgu,average,even,09162017,MLRF1
windgu,sLow,midn,09162017,MLRF1
windgu,sLow,pdaw,09162017,MLRF1
windgu,sLow,dawn,09162017,MLRF1
windgu,average,morn,09162017,MLRF1
windgu,average,midd,09162017,MLRF1
windgu,average,aftn,09162017,MLRF1
windsd7,High,all,09162017,MLRF1
windsp,Low,nite,09162017,MLRF1
windsp,Low,dayb,09162017,MLRF1
windsp,sLow,midd,09162017,MLRF1
windsp,average,aftn,09162017,MLRF1
windsp3day,dLow,nite,09162017,MLRF1
windsp3day,dLow,dawn,09162017,MLRF1
windsp3day,vLow,morn,09162017,MLRF1
windsp3day,vLow,midd,09162017,MLRF1
windsp3day,vLow,aftn,09162017,MLRF1
