airt,average,all,10052017,MLRF1
airtV,average,even,10052017,MLRF1
airtV,average,midn,10052017,MLRF1
airtV,sLow,pdaw,10052017,MLRF1
airtV,sLow,dayl,10052017,MLRF1
barom,average,all,10052017,MLRF1
bleaST,average,all,10052017,MLRF1
ekmD7day,onshore,all,10052017,MLRF1
sst,average,all,10052017,MLRF1
paccum,uLow,all,10052017,MLRF1
satCA,Low,all,10052017,MLRF1
seandbc,sHigh,even,10052017,MLRF1
seandbc,average,midn,10052017,MLRF1
seandbc,average,pdaw,10052017,MLRF1
seandbc,average,dayl,10052017,MLRF1
seandbcD,sHigh,nite,10052017,MLRF1
seandbcD,sHigh,dayb,10052017,MLRF1
seandbcD,average,midd,10052017,MLRF1
seandbcD,average,aftn,10052017,MLRF1
seandbcM,sHigh,all,10052017,MLRF1
seandbcV,average,all,10052017,MLRF1
spawt,uHigh,all,10052017,MLRF1
surfb,average,all,10052017,MLRF1
surfc,average,all,10052017,MLRF1
winddr,ene-ese,nite,10052017,MLRF1
winddr,ene-ese,dayb,10052017,MLRF1
winddr,ne-ene,midd,10052017,MLRF1
winddr,ne-ene,aftn,10052017,MLRF1
windgu,High,even,10052017,MLRF1
windgu,sHigh,midn,10052017,MLRF1
windgu,sHigh,pdaw,10052017,MLRF1
windgu,sHigh,dayb,10052017,MLRF1
windgu,sHigh,midd,10052017,MLRF1
windgu,High,aftn,10052017,MLRF1
windsd7,sLow,all,10052017,MLRF1
windsp,average,even,10052017,MLRF1
windsp,sHigh,midn,10052017,MLRF1
windsp,sHigh,pdaw,10052017,MLRF1
windsp,sHigh,dawn,10052017,MLRF1
windsp,average,morn,10052017,MLRF1
windsp,average,midd,10052017,MLRF1
windsp,sHigh,aftn,10052017,MLRF1
windsp3day,average,nite,10052017,MLRF1
windsp3day,average,dawn,10052017,MLRF1
windsp3day,sHigh,morn,10052017,MLRF1
windsp3day,sHigh,midd,10052017,MLRF1
windsp3day,sHigh,aftn,10052017,MLRF1
