airt,High,all,09012017,MLRF1
airtV,sLow,all,09012017,MLRF1
barom,sHigh,all,09012017,MLRF1
bleaST,High,nite,09012017,MLRF1
bleaST,High,dayb,09012017,MLRF1
bleaST,average,midd,09012017,MLRF1
bleaST,average,aftn,09012017,MLRF1
ekmD7day,offshore,all,09012017,MLRF1
sst,average,all,09012017,MLRF1
paccum,uLow,all,09012017,MLRF1
satCA,Low,all,09012017,MLRF1
seandbc,sHigh,all,09012017,MLRF1
seandbcD,sHigh,all,09012017,MLRF1
seandbcM,sHigh,all,09012017,MLRF1
seandbcV,average,all,09012017,MLRF1
spawt,uHigh,all,09012017,MLRF1
surfb,average,all,09012017,MLRF1
surfc,average,all,09012017,MLRF1
winddr,ene-ese,even,09012017,MLRF1
winddr,ene-ese,midn,09012017,MLRF1
winddr,ese-sse,pdaw,09012017,MLRF1
winddr,ese-sse,dayl,09012017,MLRF1
windgu,sLow,nite,09012017,MLRF1
windgu,average,dayl,09012017,MLRF1
windsd7,vLow,all,09012017,MLRF1
windsp,Low,even,09012017,MLRF1
windsp,Low,midn,09012017,MLRF1
windsp,sLow,pdaw,09012017,MLRF1
windsp,sLow,dayl,09012017,MLRF1
windsp3day,vLow,all,09012017,MLRF1
