airt,Low,nite,01212018,MLRF1
airt,Low,dawn,01212018,MLRF1
airt,sLow,morn,01212018,MLRF1
airt,sLow,midd,01212018,MLRF1
airt,sLow,aftn,01212018,MLRF1
airtV,vHigh,all,01212018,MLRF1
barom,High,all,01212018,MLRF1
bleaST,average,all,01212018,MLRF1
ekmD7day,onshore,all,01212018,MLRF1
sst,average,all,01212018,MLRF1
paccum,uLow,all,01212018,MLRF1
satCA,Low,all,01212018,MLRF1
seandbc,Low,even,01212018,MLRF1
seandbc,Low,midn,01212018,MLRF1
seandbc,sLow,pdaw,01212018,MLRF1
seandbc,sLow,dayl,01212018,MLRF1
seandbcD,sLow,all,01212018,MLRF1
seandbcM,average,nite,01212018,MLRF1
seandbcM,average,dayb,01212018,MLRF1
seandbcM,average,midd,01212018,MLRF1
seandbcM,sLow,aftn,01212018,MLRF1
seandbcV,vHigh,all,01212018,MLRF1
spawt,uLow,all,01212018,MLRF1
surfb,sHigh,all,01212018,MLRF1
surfc,average,all,01212018,MLRF1
winddr,ene-ese,all,01212018,MLRF1
windgu,average,all,01212018,MLRF1
windsd7,Low,even,01212018,MLRF1
windsd7,Low,midn,01212018,MLRF1
windsd7,sLow,pdaw,01212018,MLRF1
windsd7,sLow,dayl,01212018,MLRF1
windsp,average,all,01212018,MLRF1
windsp3day,average,all,01212018,MLRF1
