airt,average,nite,12292017,MLRF1
airt,average,dawn,12292017,MLRF1
airt,sLow,morn,12292017,MLRF1
airt,average,midd,12292017,MLRF1
airt,average,aftn,12292017,MLRF1
airtV,average,all,12292017,MLRF1
barom,High,even,12292017,MLRF1
barom,High,midn,12292017,MLRF1
barom,sHigh,pdaw,12292017,MLRF1
barom,sHigh,dawn,12292017,MLRF1
barom,High,morn,12292017,MLRF1
barom,High,midd,12292017,MLRF1
barom,sHigh,aftn,12292017,MLRF1
bleaST,average,all,12292017,MLRF1
ekmD7day,onshore,all,12292017,MLRF1
sst,average,all,12292017,MLRF1
paccum,uLow,all,12292017,MLRF1
satCA,Low,all,12292017,MLRF1
seandbc,average,all,12292017,MLRF1
seandbcD,average,all,12292017,MLRF1
seandbcM,average,all,12292017,MLRF1
seandbcV,sLow,nite,12292017,MLRF1
seandbcV,sLow,dawn,12292017,MLRF1
seandbcV,average,morn,12292017,MLRF1
seandbcV,average,midd,12292017,MLRF1
seandbcV,average,aftn,12292017,MLRF1
spawt,cond,all,12292017,MLRF1
surfb,sHigh,all,12292017,MLRF1
surfc,average,all,12292017,MLRF1
winddr,n-ne,nite,12292017,MLRF1
winddr,n-ne,dayb,12292017,MLRF1
winddr,n-ne,midd,12292017,MLRF1
winddr,ne-ene,aftn,12292017,MLRF1
windgu,average,all,12292017,MLRF1
windsd7,vLow,all,12292017,MLRF1
windsp,sLow,nite,12292017,MLRF1
windsp,average,dayl,12292017,MLRF1
windsp3day,average,all,12292017,MLRF1
