airt,average,all,12042017,MLRF1
airtV,average,nite,12042017,MLRF1
airtV,average,dawn,12042017,MLRF1
airtV,sLow,morn,12042017,MLRF1
airtV,sLow,midd,12042017,MLRF1
airtV,sLow,aftn,12042017,MLRF1
barom,sHigh,all,12042017,MLRF1
bleaST,average,all,12042017,MLRF1
ekmD7day,onshore,all,12042017,MLRF1
sst,average,all,12042017,MLRF1
paccum,uLow,all,12042017,MLRF1
satCA,Low,all,12042017,MLRF1
seandbc,average,all,12042017,MLRF1
seandbcD,average,all,12042017,MLRF1
seandbcM,average,all,12042017,MLRF1
seandbcV,average,all,12042017,MLRF1
spawt,cond,all,12042017,MLRF1
surfb,average,all,12042017,MLRF1
surfc,average,all,12042017,MLRF1
winddr,ne-ene,nite,12042017,MLRF1
winddr,ne-ene,dayb,12042017,MLRF1
winddr,ene-ese,midd,12042017,MLRF1
winddr,ne-ene,aftn,12042017,MLRF1
windgu,average,all,12042017,MLRF1
windsd7,vLow,all,12042017,MLRF1
windsp,average,even,12042017,MLRF1
windsp,average,midn,12042017,MLRF1
windsp,sLow,pdaw,12042017,MLRF1
windsp,sLow,dawn,12042017,MLRF1
windsp,average,morn,12042017,MLRF1
windsp,average,midd,12042017,MLRF1
windsp,average,aftn,12042017,MLRF1
windsp3day,average,all,12042017,MLRF1
