YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 06 01 00 00 341  0.8  1.4 99.00 99.00 99.00 999 1014.5  27.1 999.0 999.0 99.0 99.00
2006 06 01 01 00   4  1.6  2.1 99.00 99.00 99.00 999 1014.8  26.9 999.0 999.0 99.0 99.00
2006 06 01 02 00  33  1.0  1.2 99.00 99.00 99.00 999 1015.1  26.8 999.0 999.0 99.0 99.00
2006 06 01 03 00   2  1.9  2.5 99.00 99.00 99.00 999 1015.5  26.8 999.0 999.0 99.0 99.00
2006 06 01 04 00 112  0.7  1.2 99.00 99.00 99.00 999 1015.3  26.5 999.0 999.0 99.0 99.00
2006 06 01 05 00 106  0.9  1.1 99.00 99.00 99.00 999 1015.4  26.2 999.0 999.0 99.0 99.00
2006 06 01 06 00  52  0.2  0.5 99.00 99.00 99.00 999 1014.9  26.1 999.0 999.0 99.0 99.00
2006 06 01 07 00 117  0.8  1.0 99.00 99.00 99.00 999 1014.6  26.2 999.0 999.0 99.0 99.00
2006 06 01 08 00  99  4.0  4.4 99.00 99.00 99.00 999 1014.4  26.2 999.0 999.0 99.0 99.00
2006 06 01 09 00 138  1.3  1.5 99.00 99.00 99.00 999 1014.6  26.2 999.0 999.0 99.0 99.00
2006 06 01 10 00 241  1.0  1.2 99.00 99.00 99.00 999 1014.7  26.5 999.0 999.0 99.0 99.00
2006 06 01 11 00 209  0.6  0.8 99.00 99.00 99.00 999 1015.2  26.5 999.0 999.0 99.0 99.00
2006 06 01 12 00 179  0.6  0.9 99.00 99.00 99.00 999 1015.8  26.7 999.0 999.0 99.0 99.00
2006 06 01 13 00 213  0.5  0.6 99.00 99.00 99.00 999 1016.3  27.2 999.0 999.0 99.0 99.00
2006 06 01 14 00   0  0.0  0.3 99.00 99.00 99.00 999 1016.1  27.8 999.0 999.0 99.0 99.00
2006 06 01 15 00 153  0.2  0.6 99.00 99.00 99.00 999 1016.0  28.3 999.0 999.0 99.0 99.00
2006 06 01 16 00 111  1.5  2.0 99.00 99.00 99.00 999 1016.2  29.0 999.0 999.0 99.0 99.00
2006 06 01 17 00 149  1.9  2.2 99.00 99.00 99.00 999 1016.1  29.0 999.0 999.0 99.0 99.00
2006 06 01 18 00 158  2.1  2.4 99.00 99.00 99.00 999 1015.4  28.7 999.0 999.0 99.0 99.00
2006 06 01 19 00 148  1.5  2.0 99.00 99.00 99.00 999 1015.0  29.4 999.0 999.0 99.0 99.00
2006 06 01 20 00 160  1.1  1.6 99.00 99.00 99.00 999 1014.4  28.9 999.0 999.0 99.0 99.00
2006 06 01 21 00 137  1.8  2.0 99.00 99.00 99.00 999 1013.9  30.7 999.0 999.0 99.0 99.00
2006 06 01 22 00 134  1.2  1.4 99.00 99.00 99.00 999 1013.9  31.0 999.0 999.0 99.0 99.00
2006 06 01 23 00  60  1.9  2.2 99.00 99.00 99.00 999 1014.7  29.1 999.0 999.0 99.0 99.00
2006 06 02 00 00  98  2.0  2.8 99.00 99.00 99.00 999 1015.1  28.3 999.0 999.0 99.0 99.00
2006 06 02 01 00 120  3.6  4.0 99.00 99.00 99.00 999 1015.0  27.6 999.0 999.0 99.0 99.00
2006 06 02 02 00 133  4.3  5.3 99.00 99.00 99.00 999 1015.1  27.3 999.0 999.0 99.0 99.00
2006 06 02 03 00 140  5.0  5.7 99.00 99.00 99.00 999 1015.1  27.1 999.0 999.0 99.0 99.00
