#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 12 31 23 50 116  5.7  6.6 99.00 99.00 99.00 999 1018.9  25.8 999.0  22.4 99.0 99.00
2016 01 01 00 50 116  6.1  7.1 99.00 99.00 99.00 999 1019.2  26.3 999.0  22.2 99.0 99.00
2016 01 01 01 50 116  5.7  7.4 99.00 99.00 99.00 999 1019.5  26.3 999.0  22.3 99.0 99.00
2016 01 01 02 50 119  7.4  8.8 99.00 99.00 99.00 999 1019.6  26.4 999.0  22.1 99.0 99.00
2016 01 01 03 50 121  6.9  8.0 99.00 99.00 99.00 999 1019.7  26.4 999.0  21.9 99.0 99.00
2016 01 01 04 50 122  7.0  7.9 99.00 99.00 99.00 999 1019.1  26.3 999.0  22.0 99.0 99.00
2016 01 01 05 50 126  6.5  7.4 99.00 99.00 99.00 999 1018.7  26.2 999.0  22.0 99.0 99.00
2016 01 01 06 50 122  5.6  7.1 99.00 99.00 99.00 999 1018.4  26.2 999.0  22.2 99.0 99.00
2016 01 01 07 50 122  5.8  6.7 99.00 99.00 99.00 999 1018.2  26.0 999.0  21.9 99.0 99.00
2016 01 01 08 50 123  5.7  6.9 99.00 99.00 99.00 999 1017.8  26.1 999.0  22.3 99.0 99.00
2016 01 01 09 50 136  6.0  6.6 99.00 99.00 99.00 999 1017.8  26.2 999.0  21.8 99.0 99.00
2016 01 01 10 50 130  6.1  6.9 99.00 99.00 99.00 999 1018.1  26.3 999.0  22.0 99.0 99.00
2016 01 01 11 50 140  6.2  6.9 99.00 99.00 99.00 999 1018.5  26.3 999.0  21.6 99.0 99.00
2016 01 01 12 50 139  6.3  7.3 99.00 99.00 99.00 999 1019.0  26.4 999.0  21.9 99.0 99.00
2016 01 01 13 50 144  6.8  7.7 99.00 99.00 99.00 999 1019.4  26.6 999.0  22.0 99.0 99.00
2016 01 01 14 49 143  7.4  8.6 99.00 99.00 99.00 999 1019.8  26.7 999.0  22.0 99.0 99.00
2016 01 01 15 50 146  6.9  7.9 99.00 99.00 99.00 999 1019.9  26.6 999.0  22.0 99.0 99.00
2016 01 01 16 50 145  6.4  7.1 99.00 99.00 99.00 999 1019.4  26.7 999.0  22.2 99.0 99.00
2016 01 01 17 50 160  6.0  6.8 99.00 99.00 99.00 999 1018.7  26.3 999.0  21.9 99.0 99.00
2016 01 01 18 50 159  5.5  6.1 99.00 99.00 99.00 999 1017.9  26.6 999.0  21.7 99.0 99.00
2016 01 01 19 50 172  3.8  4.4 99.00 99.00 99.00 999 1017.7  26.7 999.0  21.8 99.0 99.00
2016 01 01 20 50 153  2.7  3.1 99.00 99.00 99.00 999 1017.6  26.6 999.0  21.6 99.0 99.00
2016 01 01 21 50 337  2.7  3.4 99.00 99.00 99.00 999 1017.8  25.5 999.0  21.8 99.0 99.00
2016 01 01 22 50  55  1.8  2.2 99.00 99.00 99.00 999 1017.7  25.4 999.0  21.8 99.0 99.00
2016 01 01 23 50  89  2.0  2.5 99.00 99.00 99.00 999 1018.0  25.4 999.0  21.8 99.0 99.00
2016 01 02 00 50 103  2.6  3.0 99.00 99.00 99.00 999 1018.3  25.5 999.0  22.2 99.0 99.00
2016 01 02 01 50  67  2.9  3.6 99.00 99.00 99.00 999 1018.8  25.4 999.0  22.5 99.0 99.00
2016 01 02 02 50  31  3.9  4.4 99.00 99.00 99.00 999 1019.1  25.4 999.0  22.3 99.0 99.00
2016 01 02 03 50  41  4.4  5.2 99.00 99.00 99.00 999 1019.2  25.2 999.0  22.0 99.0 99.00
2016 01 02 04 50  45  4.5  5.2 99.00 99.00 99.00 999 1018.7  25.3 999.0  22.3 99.0 99.00
2016 01 02 05 50  42  4.6  5.0 99.00 99.00 99.00 999 1018.4  25.1 999.0  22.4 99.0 99.00
2016 01 02 06 50  54  4.9  5.3 99.00 99.00 99.00 999 1018.0  25.0 999.0  22.5 99.0 99.00
2016 01 02 07 50  42  4.7  5.4 99.00 99.00 99.00 999 1017.5  25.0 999.0  22.6 99.0 99.00
2016 01 02 08 50  64  3.9  4.6 99.00 99.00 99.00 999 1017.3  25.1 999.0  22.2 99.0 99.00
2016 01 02 09 50  85  2.9  3.4 99.00 99.00 99.00 999 1017.3  25.0 999.0  21.8 99.0 99.00
2016 01 02 10 50  98  3.2  3.9 99.00 99.00 99.00 999 1017.4  25.1 999.0  22.1 99.0 99.00
2016 01 02 11 50 134  1.6  2.1 99.00 99.00 99.00 999 1017.6  25.1 999.0  21.8 99.0 99.00
2016 01 02 12 50  62  3.7  4.3 99.00 99.00 99.00 999 1018.2  25.3 999.0  21.9 99.0 99.00
2016 01 02 13 50  74  4.0  4.5 99.00 99.00 99.00 999 1018.8  25.6 999.0  21.1 99.0 99.00
2016 01 02 14 50  78  3.9  4.5 99.00 99.00 99.00 999 1019.3  25.6 999.0  21.3 99.0 99.00
2016 01 02 15 50  38  5.8  6.6 99.00 99.00 99.00 999 1019.2  25.4 999.0  22.0 99.0 99.00
2016 01 02 16 50  38  5.2  5.9 99.00 99.00 99.00 999 1018.3  24.9 999.0  22.1 99.0 99.00
2016 01 02 17 50  24  2.8  3.7 99.00 99.00 99.00 999 1017.4  24.9 999.0  22.0 99.0 99.00
2016 01 02 18 50 340  1.4  2.3 99.00 99.00 99.00 999 1016.4  25.2 999.0  21.8 99.0 99.00
2016 01 02 19 50  13  2.6  3.4 99.00 99.00 99.00 999 1015.7  25.0 999.0  21.8 99.0 99.00
2016 01 02 20 50  26  2.7  3.5 99.00 99.00 99.00 999 1015.6  25.2 999.0  21.8 99.0 99.00
2016 01 02 21 50  37  4.5  5.4 99.00 99.00 99.00 999 1015.5  25.0 999.0  21.8 99.0 99.00
2016 01 02 22 49  37  4.7  5.2 99.00 99.00 99.00 999 1015.5  24.8 999.0  21.8 99.0 99.00
2016 01 02 23 50  49  5.2  6.1 99.00 99.00 99.00 999 1015.7  24.9 999.0  21.6 99.0 99.00
2016 01 03 00 50  33  6.4  7.3 99.00 99.00 99.00 999 1016.1  24.7 999.0  21.9 99.0 99.00
2016 01 03 01 50  54  6.3  7.1 99.00 99.00 99.00 999 1016.4  24.5 999.0  21.6 99.0 99.00
2016 01 03 02 50  52  6.0  6.7 99.00 99.00 99.00 999 1016.4  24.6 999.0  21.3 99.0 99.00
2016 01 03 03 50  61  5.1  5.7 99.00 99.00 99.00 999 1016.3  24.7 999.0  21.7 99.0 99.00
2016 01 03 04 50  72  4.1  5.0 99.00 99.00 99.00 999 1016.0  24.9 999.0  21.7 99.0 99.00
2016 01 03 05 50  88  4.1  4.8 99.00 99.00 99.00 999 1015.6  24.9 999.0  21.4 99.0 99.00
2016 01 03 06 50  77  4.0  4.9 99.00 99.00 99.00 999 1015.3  24.7 999.0  21.7 99.0 99.00
2016 01 03 07 50  58  4.3  5.0 99.00 99.00 99.00 999 1014.9  24.7 999.0  21.8 99.0 99.00
2016 01 03 08 50  61  5.5  6.4 99.00 99.00 99.00 999 1014.5  24.6 999.0  21.4 99.0 99.00
2016 01 03 09 50 102  3.8  4.8 99.00 99.00 99.00 999 1014.2  24.6 999.0  21.2 99.0 99.00
2016 01 03 10 50  91  4.5  5.5 99.00 99.00 99.00 999 1014.3  24.6 999.0  21.5 99.0 99.00
2016 01 03 11 50 207  7.0 10.4 99.00 99.00 99.00 999 1014.7  24.1 999.0  20.4 99.0 99.00
2016 01 03 12 50 198  6.1  7.7 99.00 99.00 99.00 999 1014.8  25.0 999.0  19.7 99.0 99.00
2016 01 03 13 50 197  3.4  3.9 99.00 99.00 99.00 999 1015.6  25.7 999.0  19.8 99.0 99.00
2016 01 03 14 50 201  3.8  5.2 99.00 99.00 99.00 999 1016.0  25.8 999.0  20.8 99.0 99.00
2016 01 03 15 50 204  5.7  7.2 99.00 99.00 99.00 999 1015.6  25.8 999.0  21.7 99.0 99.00
2016 01 03 16 50 297  3.9  5.2 99.00 99.00 99.00 999 1014.9  23.7 999.0  19.3 99.0 99.00
2016 01 03 17 50 330  1.5  2.2 99.00 99.00 99.00 999 1013.7  24.6 999.0  20.7 99.0 99.00
2016 01 03 18 50 305  1.0  1.5 99.00 99.00 99.00 999 1012.7  25.2 999.0  21.2 99.0 99.00
2016 01 03 19 50 239  8.2  9.5 99.00 99.00 99.00 999 1012.0  26.2 999.0  21.4 99.0 99.00
2016 01 03 20 50 249  8.2  9.2 99.00 99.00 99.00 999 1011.8  25.9 999.0  21.2 99.0 99.00
2016 01 03 21 50 246  7.8  8.7 99.00 99.00 99.00 999 1011.8  26.1 999.0  20.5 99.0 99.00
2016 01 03 22 50 272  7.4  8.8 99.00 99.00 99.00 999 1012.2  25.3 999.0  19.1 99.0 99.00
2016 01 03 23 50 257  6.9  7.9 99.00 99.00 99.00 999 1012.4  25.6 999.0  21.1 99.0 99.00
2016 01 04 00 50   7 10.9 12.5 99.00 99.00 99.00 999 1013.1  23.3 999.0  20.3 99.0 99.00
2016 01 04 01 50  17 11.1 13.1 99.00 99.00 99.00 999 1013.7  22.1 999.0  19.2 99.0 99.00
2016 01 04 02 50  33 10.0 11.4 99.00 99.00 99.00 999 1013.9  22.2 999.0  19.3 99.0 99.00
2016 01 04 03 50  26 13.0 14.6 99.00 99.00 99.00 999 1013.8  22.2 999.0  18.5 99.0 99.00
2016 01 04 04 50  31 10.2 12.2 99.00 99.00 99.00 999 1014.1  22.1 999.0  18.2 99.0 99.00
2016 01 04 05 50  24  8.3  9.9 99.00 99.00 99.00 999 1013.2  22.0 999.0  18.2 99.0 99.00
2016 01 04 06 50  26  6.4  7.6 99.00 99.00 99.00 999 1013.1  21.9 999.0  18.0 99.0 99.00
2016 01 04 07 50  18  4.2  5.6 99.00 99.00 99.00 999 1012.6  21.8 999.0  17.7 99.0 99.00
2016 01 04 08 50  66  3.9  5.3 99.00 99.00 99.00 999 1012.1  21.9 999.0  18.2 99.0 99.00
2016 01 04 09 50  19  4.1  5.4 99.00 99.00 99.00 999 1013.3  21.9 999.0  18.0 99.0 99.00
2016 01 04 10 50  15  8.9 10.3 99.00 99.00 99.00 999 1013.5  21.8 999.0  17.9 99.0 99.00
2016 01 04 11 50  23  8.3  9.9 99.00 99.00 99.00 999 1013.3  21.9 999.0  17.3 99.0 99.00
2016 01 04 12 50  28  8.3 10.2 99.00 99.00 99.00 999 1014.1  21.8 999.0  17.7 99.0 99.00
2016 01 04 13 50  21  8.9 11.3 99.00 99.00 99.00 999 1015.1  21.5 999.0  17.0 99.0 99.00
2016 01 04 14 50  25  9.5 11.6 99.00 99.00 99.00 999 1015.7  21.1 999.0  16.7 99.0 99.00
2016 01 04 15 50  32  9.7 11.9 99.00 99.00 99.00 999 1016.0  20.7 999.0  16.1 99.0 99.00
2016 01 04 16 50  23 10.5 12.1 99.00 99.00 99.00 999 1016.1  19.9 999.0  13.6 99.0 99.00
2016 01 04 17 50  17 10.6 12.4 99.00 99.00 99.00 999 1015.6  19.7 999.0   9.4 99.0 99.00
2016 01 04 18 50  21 10.6 12.8 99.00 99.00 99.00 999 1015.0  19.6 999.0  10.7 99.0 99.00
2016 01 04 19 50   9 11.9 13.9 99.00 99.00 99.00 999 1014.9  19.4 999.0  13.7 99.0 99.00
2016 01 04 20 50  15 10.6 12.7 99.00 99.00 99.00 999 1014.9  19.4 999.0  13.7 99.0 99.00
2016 01 04 21 50   8 11.9 14.0 99.00 99.00 99.00 999 1015.2  19.8 999.0  13.7 99.0 99.00
2016 01 04 22 50  14 11.4 13.4 99.00 99.00 99.00 999 1015.7  20.0 999.0  13.2 99.0 99.00
2016 01 04 23 50  16 11.2 14.5 99.00 99.00 99.00 999 1016.0  20.1 999.0  14.3 99.0 99.00
2016 01 05 00 50  21 11.0 13.2 99.00 99.00 99.00 999 1016.6  20.1 999.0  14.0 99.0 99.00
2016 01 05 01 50  21 11.5 14.2 99.00 99.00 99.00 999 1017.1  20.3 999.0  13.7 99.0 99.00
2016 01 05 02 50  26 10.2 12.6 99.00 99.00 99.00 999 1017.6  20.7 999.0  10.9 99.0 99.00
2016 01 05 03 50  40  9.9 12.1 99.00 99.00 99.00 999 1018.1  20.8 999.0   9.5 99.0 99.00
2016 01 05 04 50  25  8.8 11.2 99.00 99.00 99.00 999 1018.9  20.6 999.0   9.0 99.0 99.00
2016 01 05 05 50  47 10.3 13.1 99.00 99.00 99.00 999 1017.9  19.9 999.0   9.4 99.0 99.00
2016 01 05 06 50  48  9.5 11.2 99.00 99.00 99.00 999 1017.6  19.9 999.0   8.9 99.0 99.00
2016 01 05 07 50  28  9.1 10.5 99.00 99.00 99.00 999 1017.8  19.8 999.0  10.2 99.0 99.00
2016 01 05 08 50  40  9.4 12.1 99.00 99.00 99.00 999 1018.1  19.6 999.0   9.9 99.0 99.00
2016 01 05 09 50  49  9.2 11.2 99.00 99.00 99.00 999 1018.6  18.7 999.0  11.5 99.0 99.00
2016 01 05 10 50  64 10.7 12.7 99.00 99.00 99.00 999 1018.0  18.9 999.0  13.2 99.0 99.00
2016 01 05 11 50  66 11.0 12.8 99.00 99.00 99.00 999 1018.0  19.6 999.0  15.0 99.0 99.00
2016 01 05 12 50  55  7.1  8.5 99.00 99.00 99.00 999 1019.1  20.2 999.0  14.9 99.0 99.00
2016 01 05 13 50  41  7.1  8.8 99.00 99.00 99.00 999 1020.1  20.6 999.0  15.6 99.0 99.00
2016 01 05 14 50  49  9.0 10.4 99.00 99.00 99.00 999 1020.4  20.6 999.0  16.0 99.0 99.00
2016 01 05 15 50  67 10.2 12.0 99.00 99.00 99.00 999 1020.5  20.2 999.0  15.7 99.0 99.00
2016 01 05 16 50  85 10.6 12.3 99.00 99.00 99.00 999 1019.9  20.4 999.0  16.6 99.0 99.00
2016 01 05 17 50  89 10.4 12.4 99.00 99.00 99.00 999 1018.9  21.3 999.0  15.8 99.0 99.00
2016 01 05 18 50  91 10.0 11.5 99.00 99.00 99.00 999 1018.1  21.4 999.0  15.0 99.0 99.00
2016 01 05 19 50  60 10.2 11.5 99.00 99.00 99.00 999 1017.9  20.9 999.0  16.2 99.0 99.00
2016 01 05 20 50  74 10.6 12.5 99.00 99.00 99.00 999 1018.1  20.6 999.0  17.1 99.0 99.00
2016 01 05 21 50  65 11.0 13.4 99.00 99.00 99.00 999 1018.6  20.5 999.0  16.9 99.0 99.00
2016 01 05 22 50  72 10.5 12.5 99.00 99.00 99.00 999 1019.1  19.9 999.0  16.9 99.0 99.00
2016 01 05 23 50  70 12.5 14.8 99.00 99.00 99.00 999 1018.7  20.2 999.0  16.3 99.0 99.00
2016 01 06 00 50  69 14.1 16.3 99.00 99.00 99.00 999 1018.8  20.7 999.0  15.3 99.0 99.00
2016 01 06 01 50  80 15.6 18.5 99.00 99.00 99.00 999 1019.0  20.8 999.0  15.2 99.0 99.00
2016 01 06 02 50  58 11.3 13.8 99.00 99.00 99.00 999 1020.3  21.2 999.0  14.3 99.0 99.00
2016 01 06 03 50  52 10.6 12.4 99.00 99.00 99.00 999 1020.1  21.2 999.0  14.9 99.0 99.00
2016 01 06 04 50  55 11.2 13.1 99.00 99.00 99.00 999 1019.4  21.2 999.0  15.4 99.0 99.00
2016 01 06 05 50  57 12.0 13.6 99.00 99.00 99.00 999 1018.7  20.8 999.0  15.7 99.0 99.00
2016 01 06 06 50  50 11.8 13.4 99.00 99.00 99.00 999 1018.6  19.9 999.0  16.7 99.0 99.00
2016 01 06 07 50  39 12.8 14.6 99.00 99.00 99.00 999 1017.8  19.3 999.0  16.9 99.0 99.00
2016 01 06 08 50  56 12.1 14.0 99.00 99.00 99.00 999 1017.2  19.4 999.0  17.0 99.0 99.00
2016 01 06 09 50  52 12.7 15.1 99.00 99.00 99.00 999 1016.8  19.8 999.0  17.0 99.0 99.00
2016 01 06 10 50  50 11.4 13.8 99.00 99.00 99.00 999 1017.6  20.2 999.0  17.1 99.0 99.00
2016 01 06 11 50  43 13.0 15.1 99.00 99.00 99.00 999 1017.9  20.3 999.0  17.5 99.0 99.00
2016 01 06 13 50  53 12.2 14.1 99.00 99.00 99.00 999 1018.4  20.5 999.0  17.2 99.0 99.00
2016 01 06 14 50  62 11.8 13.8 99.00 99.00 99.00 999 1018.8  20.1 999.0  17.2 99.0 99.00
2016 01 06 15 50  62 11.5 12.9 99.00 99.00 99.00 999 1018.7  20.8 999.0  16.6 99.0 99.00
2016 01 06 16 50  62 10.0 11.6 99.00 99.00 99.00 999 1018.1  20.6 999.0  16.7 99.0 99.00
2016 01 06 17 50  62 10.5 12.2 99.00 99.00 99.00 999 1017.5  21.0 999.0  16.7 99.0 99.00
2016 01 06 18 50  60  9.5 11.0 99.00 99.00 99.00 999 1016.4  21.1 999.0  17.0 99.0 99.00
2016 01 06 19 50  67  8.2  9.8 99.00 99.00 99.00 999 1015.7  21.3 999.0  17.2 99.0 99.00
2016 01 06 20 50  60  8.8 10.0 99.00 99.00 99.00 999 1015.9  21.3 999.0  17.6 99.0 99.00
2016 01 06 21 50  59  7.7  8.7 99.00 99.00 99.00 999 1016.0  21.5 999.0  17.1 99.0 99.00
2016 01 06 22 50  57  6.9  8.4 99.00 99.00 99.00 999 1016.6  21.6 999.0  17.1 99.0 99.00
2016 01 06 23 50  52  7.1  8.4 99.00 99.00 99.00 999 1016.7  21.5 999.0  17.1 99.0 99.00
2016 01 07 00 50  42  7.3  8.3 99.00 99.00 99.00 999 1016.9  21.6 999.0  16.9 99.0 99.00
