YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 05 11 346 11.7 13.3 99.00 99.00 99.00 999 1025.3  11.4  23.5 999.0 99.0
1999 01 05 12 344 13.6 15.4 99.00 99.00 99.00 999 1026.3  11.3  23.7 999.0 99.0
1999 01 05 13 348 13.3 14.8 99.00 99.00 99.00 999 1027.2  10.8  23.9 999.0 99.0
1999 01 05 14 352 11.6 13.3 99.00 99.00 99.00 999 1027.9  11.0  23.9 999.0 99.0
1999 01 05 15 341 11.9 13.3 99.00 99.00 99.00 999 1028.5  10.5  23.8 999.0 99.0
1999 01 05 16 350 10.3 11.2 99.00 99.00 99.00 999 1028.3  10.8  23.7 999.0 99.0
1999 01 05 17 352 11.9 12.9 99.00 99.00 99.00 999 1027.4  10.7  22.8 999.0 99.0
1999 01 05 18 344 10.5 11.4 99.00 99.00 99.00 999 1026.4  11.6  21.3 999.0 99.0
1999 01 05 19 347  9.5 11.0 99.00 99.00 99.00 999 1025.9  12.9  21.6 999.0 99.0
1999 01 05 20 360 10.8 12.3 99.00 99.00 99.00 999 1025.6  13.1  21.0 999.0 99.0
1999 01 05 21 357 12.6 14.0 99.00 99.00 99.00 999 1025.5  14.0  21.0 999.0 99.0
1999 01 05 22 354 11.6 12.7 99.00 99.00 99.00 999 1025.9  13.4  20.6 999.0 99.0
1999 01 05 23   5 10.1 11.2 99.00 99.00 99.00 999 1026.1  13.4  20.7 999.0 99.0
1999 01 06 00   8 10.9 12.3 99.00 99.00 99.00 999 1026.2  12.7  22.3 999.0 99.0
1999 01 06 01   6 12.3 13.3 99.00 99.00 99.00 999 1026.2  12.4  23.5 999.0 99.0
1999 01 06 02   1 11.4 12.7 99.00 99.00 99.00 999 1026.9  11.6  23.6 999.0 99.0
1999 01 06 03 358 12.4 14.2 99.00 99.00 99.00 999 1027.0  11.6  23.7 999.0 99.0
1999 01 06 04 355 12.6 14.0 99.00 99.00 99.00 999 1027.0  11.3  23.6 999.0 99.0
1999 01 06 05 353 13.9 15.2 99.00 99.00 99.00 999 1026.7  10.6  23.5 999.0 99.0
1999 01 06 06 355 12.8 14.4 99.00 99.00 99.00 999 1026.2  10.6  22.9 999.0 99.0
1999 01 06 07 359 12.8 14.4 99.00 99.00 99.00 999 1025.7   9.9  22.6 999.0 99.0
1999 01 06 08   2 11.6 12.7 99.00 99.00 99.00 999 1025.4  10.3  23.2 999.0 99.0
1999 01 06 09   2 11.7 12.9 99.00 99.00 99.00 999 1025.0  10.3  23.4 999.0 99.0
1999 01 06 10 360 10.9 11.9 99.00 99.00 99.00 999 1025.1  10.1  23.4 999.0 99.0
1999 01 06 11 355 11.1 11.9 99.00 99.00 99.00 999 1025.5  10.5  23.4 999.0 99.0
1999 01 06 12   3 10.0 11.0 99.00 99.00 99.00 999 1026.0  10.6  23.6 999.0 99.0
1999 01 06 13   6  8.8  9.8 99.00 99.00 99.00 999 1025.8  10.9  23.9 999.0 99.0
1999 01 06 14  13  8.2  9.3 99.00 99.00 99.00 999 1026.2  11.4  24.2 999.0 99.0
1999 01 06 15 360  7.3  8.5 99.00 99.00 99.00 999 1026.6  13.4  24.2 999.0 99.0
1999 01 06 16   3  7.7  8.4 99.00 99.00 99.00 999 1026.7  14.4  24.3 999.0 99.0
1999 01 06 17   6  7.5  8.0 99.00 99.00 99.00 999 1026.2  16.3  24.3 999.0 99.0
1999 01 06 18  19  7.4  8.2 99.00 99.00 99.00 999 1025.8  17.5  23.5 999.0 99.0
1999 01 06 19  26  9.0  9.8 99.00 99.00 99.00 999 1025.0  17.9  22.6 999.0 99.0
1999 01 06 20  17  8.6  9.4 99.00 99.00 99.00 999 1024.7  18.2  23.8 999.0 99.0
1999 01 06 21  18  8.3  9.4 99.00 99.00 99.00 999 1024.6  18.7  24.1 999.0 99.0
1999 01 06 22  31  7.9  8.8 99.00 99.00 99.00 999 1024.7  19.4  23.5 999.0 99.0
1999 01 06 23  53  7.3  8.1 99.00 99.00 99.00 999 1024.9  19.7  21.8 999.0 99.0
1999 01 07 00  58  7.5  8.5 99.00 99.00 99.00 999 1025.3  20.0  21.8 999.0 99.0
1999 01 07 01  63  6.7  7.9 99.00 99.00 99.00 999 1025.2  20.1  23.9 999.0 99.0
1999 01 07 02  60  6.2  7.5 99.00 99.00 99.00 999 1025.3  20.2  23.9 999.0 99.0
1999 01 07 03  58  6.1  7.4 99.00 99.00 99.00 999 1025.3  20.3  23.7 999.0 99.0
1999 01 07 04  65  7.3  8.0 99.00 99.00 99.00 999 1025.4  20.4  23.7 999.0 99.0
1999 01 07 05 358  7.7  8.5 99.00 99.00 99.00 999 1025.2  16.5  24.2 999.0 99.0
1999 01 07 06   6  8.7  9.5 99.00 99.00 99.00 999 1025.0  16.2  24.2 999.0 99.0
1999 01 07 07   8  7.7  8.8 99.00 99.00 99.00 999 1024.6  16.6  24.1 999.0 99.0
1999 01 07 08   8  8.0  9.0 99.00 99.00 99.00 999 1024.2  16.4  24.0 999.0 99.0
1999 01 07 09   5  7.2  7.7 99.00 99.00 99.00 999 1024.2  16.4  23.9 999.0 99.0
1999 01 07 10   8  7.7  8.5 99.00 99.00 99.00 999 1024.2  16.3  23.9 999.0 99.0
1999 01 07 11   6  7.9  8.7 99.00 99.00 99.00 999 1024.5  16.4  23.6 999.0 99.0
