YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 01 01 00 142 14.3 15.3 99.00 99.00 99.00 999 1015.0 999.0  24.6 999.0 99.0  2.26
2003 01 01 01 144 15.5 17.1 99.00 99.00 99.00 999 1014.3 999.0  24.5 999.0 99.0  2.15
2003 01 01 02 152 14.0 15.1 99.00 99.00 99.00 999 1015.3 999.0  24.5 999.0 99.0  1.76
2003 01 01 03 160 13.9 15.1 99.00 99.00 99.00 999 1015.3 999.0  24.5 999.0 99.0  1.18
2003 01 01 04 175 14.3 16.2 99.00 99.00 99.00 999 1015.3 999.0  24.5 999.0 99.0  0.51
2003 01 01 05 175 12.1 13.7 99.00 99.00 99.00 999 1014.5 999.0  24.5 999.0 99.0 -0.12
2003 01 01 06 190 11.8 12.5 99.00 99.00 99.00 999 1014.6 999.0  24.5 999.0 99.0 -0.41
2003 01 01 07 194 11.1 11.5 99.00 99.00 99.00 999 1014.4 999.0  24.5 999.0 99.0 -0.47
2003 01 01 08 224  9.5 10.5 99.00 99.00 99.00 999 1015.6 999.0  24.4 999.0 99.0 -0.28
2003 01 01 09 203 10.6 10.9 99.00 99.00 99.00 999 1015.2 999.0  24.2 999.0 99.0  0.15
2003 01 01 10 205  9.2  9.6 99.00 99.00 99.00 999 1014.8 999.0  24.1 999.0 99.0  0.55
2003 01 01 11 202  9.9 10.5 99.00 99.00 99.00 999 1014.8 999.0  23.8 999.0 99.0  0.90
2003 01 01 12 186 12.4 13.1 99.00 99.00 99.00 999 1015.0 999.0  23.9 999.0 99.0  1.23
2003 01 01 13 187 11.3 11.7 99.00 99.00 99.00 999 1015.5 999.0  24.0 999.0 99.0  1.38
2003 01 01 14 182 10.9 11.5 99.00 99.00 99.00 999 1015.9 999.0  24.1 999.0 99.0  1.39
2003 01 01 15 191 10.3 10.8 99.00 99.00 99.00 999 1016.4 999.0  24.2 999.0 99.0  1.15
2003 01 01 16 201 10.1 10.8 99.00 99.00 99.00 999 1016.3 999.0  24.3 999.0 99.0  0.81
2003 01 01 17 199 10.0 10.5 99.00 99.00 99.00 999 1015.7 999.0  24.4 999.0 99.0  0.50
2003 01 01 18 203  8.9  9.1 99.00 99.00 99.00 999 1015.0 999.0  24.5 999.0 99.0  0.22
2003 01 01 19 210  7.4  7.8 99.00 99.00 99.00 999 1014.9 999.0  24.5 999.0 99.0  0.24
2003 01 01 20 214  8.8  9.2 99.00 99.00 99.00 999 1014.4 999.0  24.5 999.0 99.0  0.60
2003 01 01 21 223  7.4  7.9 99.00 99.00 99.00 999 1014.6 999.0  24.4 999.0 99.0  1.04
2003 01 01 22 285  6.0  6.3 99.00 99.00 99.00 999 1015.1 999.0  24.3 999.0 99.0  1.51
2003 01 01 23 313  6.0  6.5 99.00 99.00 99.00 999 1015.4 999.0  24.2 999.0 99.0  1.84
2003 01 02 00 316  4.4  5.0 99.00 99.00 99.00 999 1015.9 999.0  24.2 999.0 99.0  2.10
2003 01 02 01 335  2.3  2.6 99.00 99.00 99.00 999 1016.3 999.0  24.2 999.0 99.0  2.13
2003 01 02 02 357  3.7  4.3 99.00 99.00 99.00 999 1016.4 999.0  24.2 999.0 99.0  1.90
2003 01 02 03   0  4.1  4.4 99.00 99.00 99.00 999 1016.8 999.0  24.2 999.0 99.0  1.45
2003 01 02 04   5  2.9  3.4 99.00 99.00 99.00 999 1016.8 999.0  24.2 999.0 99.0  0.91
2003 01 02 05  28  3.4  3.9 99.00 99.00 99.00 999 1016.5 999.0  24.3 999.0 99.0  0.27
2003 01 02 06  57  3.7  4.1 99.00 99.00 99.00 999 1016.5 999.0  24.3 999.0 99.0 -0.30
