#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 07 19 00  12  4.3  5.4 99.00 99.00 99.00 999 1021.1  12.1 999.0   3.3 99.0  1.81
2010 01 07 20 00   5  4.3  4.6 99.00 99.00 99.00 999 1020.6  13.0 999.0  -1.9 99.0  1.80
2010 01 07 21 00   1  5.2  5.9 99.00 99.00 99.00 999 1020.9  12.8 999.0   0.9 99.0  1.59
2010 01 07 22 00 359  5.4  6.0 99.00 99.00 99.00 999 1021.0  13.6 999.0   2.4 99.0  1.27
2010 01 07 23 00   3  4.9  5.8 99.00 99.00 99.00 999 1021.0  13.8 999.0   1.1 99.0  0.85
2010 01 08 00 00   4  5.2  5.8 99.00 99.00 99.00 999 1020.5  14.0 999.0   4.3 99.0  0.47
2010 01 08 01 00  18  5.0  5.8 99.00 99.00 99.00 999 1020.5  14.3 999.0   1.5 99.0  0.17
2010 01 08 02 00  17  5.6  6.2 99.00 99.00 99.00 999 1020.7  14.3 999.0   2.1 99.0  0.04
2010 01 08 03 00  21  4.5  4.8 99.00 99.00 99.00 999 1020.6  14.3 999.0   4.0 99.0  0.13
2010 01 08 04 00  22  5.0  5.6 99.00 99.00 99.00 999 1020.2  14.2 999.0   4.8 99.0  0.39
2010 01 08 05 00  25  5.3  5.8 99.00 99.00 99.00 999 1019.8  14.4 999.0   3.6 99.0  0.69
2010 01 08 06 00  23  5.2  5.7 99.00 99.00 99.00 999 1019.5  14.3 999.0   4.4 99.0  0.94
2010 01 08 07 00  10  4.5  4.9 99.00 99.00 99.00 999 1019.2  14.3 999.0   4.1 99.0  1.17
2010 01 08 08 00 357  4.8  5.2 99.00 99.00 99.00 999 1019.0  14.4 999.0   6.2 99.0  1.27
2010 01 08 09 00 356  5.3  5.8 99.00 99.00 99.00 999 1018.8  14.5 999.0   7.8 99.0  1.22
2010 01 08 10 00 359  6.6  7.0 99.00 99.00 99.00 999 1018.5  14.4 999.0   6.1 99.0  1.08
2010 01 08 11 00   1  5.3  5.9 99.00 99.00 99.00 999 1019.3  14.5 999.0   7.2 99.0  0.86
2010 01 08 12 00   5  4.8  5.5 99.00 99.00 99.00 999 1019.3  14.6 999.0   8.3 99.0  0.66
2010 01 08 13 00 354  6.2  6.5 99.00 99.00 99.00 999 1019.7  14.8 999.0   6.9 99.0  0.45
2010 01 08 14 00   2  5.4  5.9 99.00 99.00 99.00 999 1020.3  15.0 999.0   8.1 99.0  0.41
2010 01 08 15 00   4  4.0  4.8 99.00 99.00 99.00 999 1020.6  16.3 999.0   9.3 99.0  0.55
2010 01 08 16 00 359  2.8  3.2 99.00 99.00 99.00 999 1020.5  17.1 999.0  10.1 99.0  0.81
2010 01 08 17 00 358  2.7  2.9 99.00 99.00 99.00 999 1020.2  17.6 999.0  10.8 99.0  1.15
2010 01 08 18 00   5  2.2  2.5 99.00 99.00 99.00 999 1018.9  17.5 999.0  10.7 99.0  1.43
2010 01 08 19 00 115  0.4  0.7 99.00 99.00 99.00 999 1017.7  19.9 999.0  12.5 99.0  1.67
2010 01 08 20 00 153  0.4  1.0 99.00 99.00 99.00 999 1017.3  22.3 999.0  14.9 99.0  1.83
2010 01 08 21 00 203  1.2  1.5 99.00 99.00 99.00 999 1017.2  21.2 999.0  14.0 99.0  1.77
2010 01 08 22 00 243  2.1  2.3 99.00 99.00 99.00 999 1017.5  20.1 999.0  13.5 99.0  1.62
2010 01 08 23 00 226  2.9  3.5 99.00 99.00 99.00 999 1017.4  20.2 999.0  13.6 99.0  1.36
2010 01 09 00 00 261  2.8  3.1 99.00 99.00 99.00 999 1017.6  20.4 999.0  13.1 99.0  0.96
2010 01 09 01 00 271  3.4  4.0 99.00 99.00 99.00 999 1018.5  20.6 999.0  12.8 99.0  0.53
2010 01 09 02 00 210  2.4  2.6 99.00 99.00 99.00 999 1018.0  20.7 999.0  13.8 99.0  0.23
2010 01 09 03 00 170  1.6  1.9 99.00 99.00 99.00 999 1018.2  20.6 999.0  13.8 99.0  0.02
2010 01 09 04 00 198  0.6  0.9 99.00 99.00 99.00 999 1017.9  21.0 999.0  13.4 99.0  0.06
2010 01 09 05 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.5  20.5 999.0  12.7 99.0  0.33
2010 01 09 06 00 109  1.2  1.4 99.00 99.00 99.00 999 1017.0  20.8 999.0  15.2 99.0  0.54
2010 01 09 07 00  15  5.3  5.7 99.00 99.00 99.00 999 1016.4  17.3 999.0  13.1 99.0  0.79
2010 01 09 08 00  11  8.0  8.9 99.00 99.00 99.00 999 1015.9  17.5 999.0   9.7 99.0  1.03
2010 01 09 09 00   6  7.6  8.3 99.00 99.00 99.00 999 1015.2  16.7 999.0  11.5 99.0  1.14
2010 01 09 10 00 354  7.7  8.1 99.00 99.00 99.00 999 1016.0  15.5 999.0  13.1 99.0  1.14
2010 01 09 11 00 348 11.6 13.1 99.00 99.00 99.00 999 1016.2  14.9 999.0  13.7 99.0  1.07
2010 01 09 12 00 354 13.0 13.7 99.00 99.00 99.00 999 1016.8  14.2 999.0  12.8 99.0  0.83
2010 01 09 13 00   5 11.3 12.6 99.00 99.00 99.00 999 1017.4  13.8 999.0  12.3 99.0  0.66
2010 01 09 14 00  17 11.0 11.9 99.00 99.00 99.00 999 1017.9  13.0 999.0  11.4 99.0  0.46
2010 01 09 15 00   5 10.6 11.3 99.00 99.00 99.00 999 1019.8  12.0 999.0  10.2 99.0  0.44
2010 01 09 16 00  15 11.0 12.0 99.00 99.00 99.00 999 1019.3  10.1 999.0   8.8 99.0  0.49
2010 01 09 17 00   0 10.8 11.6 99.00 99.00 99.00 999 1019.5   9.4 999.0   8.5 99.0  0.74
2010 01 09 18 00   3 10.3 11.5 99.00 99.00 99.00 999 1019.3   8.9 999.0   7.9 99.0  1.04
2010 01 09 19 00 351 12.1 13.4 99.00 99.00 99.00 999 1019.2   8.7 999.0   7.5 99.0  1.31
2010 01 09 20 00   5  9.7 10.7 99.00 99.00 99.00 999 1018.8   9.0 999.0   7.8 99.0  1.52
2010 01 09 21 00 356 12.1 13.4 99.00 99.00 99.00 999 1019.5   9.2 999.0   7.9 99.0  1.66
2010 01 09 22 00   0 12.3 13.4 99.00 99.00 99.00 999 1019.7   9.6 999.0   7.8 99.0  1.60
2010 01 09 23 00 359  9.9 11.5 99.00 99.00 99.00 999 1020.7   9.2 999.0   7.3 99.0  1.41
2010 01 10 00 00 351 11.5 12.4 99.00 99.00 99.00 999 1021.0   9.3 999.0   7.0 99.0  1.18
2010 01 10 01 00 356 13.2 14.6 99.00 99.00 99.00 999 1021.7   9.7 999.0   6.9 99.0  0.70
2010 01 10 02 00 345 13.8 15.2 99.00 99.00 99.00 999 1023.2   9.5 999.0   5.5 99.0  0.32
2010 01 10 03 00   0 12.3 13.4 99.00 99.00 99.00 999 1022.9   8.7 999.0   3.4 99.0 -0.04
2010 01 10 04 00 352 13.1 14.1 99.00 99.00 99.00 999 1022.9   8.4 999.0   1.7 99.0 -0.21
2010 01 10 05 00 359 11.6 12.5 99.00 99.00 99.00 999 1022.9   9.0 999.0   2.1 99.0 -0.22
2010 01 10 06 00   3 12.0 12.7 99.00 99.00 99.00 999 1022.3   8.4 999.0   1.3 99.0  0.00
2010 01 10 07 00   1 12.3 13.1 99.00 99.00 99.00 999 1022.3   8.2 999.0   2.4 99.0  0.30
2010 01 10 08 00 356 14.6 15.7 99.00 99.00 99.00 999 1022.0   8.0 999.0   3.0 99.0  0.56
2010 01 10 09 00 352 15.0 16.5 99.00 99.00 99.00 999 1022.2   7.7 999.0   2.6 99.0  0.73
2010 01 10 10 00 352 16.2 18.0 99.00 99.00 99.00 999 1022.6   7.6 999.0   2.5 99.0  0.84
2010 01 10 11 00 351 14.4 16.2 99.00 99.00 99.00 999 1023.9   6.9 999.0   1.8 99.0  0.88
2010 01 10 12 00   1 13.4 14.9 99.00 99.00 99.00 999 1024.7   6.5 999.0   1.4 99.0  0.77
2010 01 10 13 00  13 12.0 13.4 99.00 99.00 99.00 999 1025.5   6.3 999.0   0.4 99.0  0.65
