YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 01 08 11 257  1.0  1.3 99.00 99.00 99.00 999 1017.5 999.0  25.3 999.0 99.0
97 01 08 12 257  2.4  2.6 99.00 99.00 99.00 999 1018.2 999.0  25.3 999.0 99.0
97 01 08 13 264  2.3  2.8 99.00 99.00 99.00 999 1018.7 999.0  25.3 999.0 99.0
97 01 08 14 303  2.3  2.6 99.00 99.00 99.00 999 1019.4 999.0  25.3 999.0 99.0
97 01 08 15 298  2.5  3.0 99.00 99.00 99.00 999 1020.0 999.0  25.3 999.0 99.0
97 01 08 16 312  2.2  2.7 99.00 99.00 99.00 999 1019.7 999.0  25.1 999.0 99.0
97 01 08 17 312   .3   .3 99.00 99.00 99.00 999 1019.1 999.0  25.2 999.0 99.0
97 01 08 18   0   .0   .0 99.00 99.00 99.00 999 1017.8 999.0  25.3 999.0 99.0
97 01 08 19 312  1.2  1.8 99.00 99.00 99.00 999 1016.9 999.0  25.3 999.0 99.0
97 01 08 20 999 99.0 99.0 99.00 99.00 99.00 999 1016.2 999.0  25.5 999.0 99.0
97 01 08 21 999 99.0 99.0 99.00 99.00 99.00 999 1016.0 999.0  25.4 999.0 99.0
97 01 08 22 999 99.0 99.0 99.00 99.00 99.00 999 1016.1 999.0  25.4 999.0 99.0
97 01 08 23 139  5.1  5.6 99.00 99.00 99.00 999 1015.9 999.0  25.4 999.0 99.0
97 01 09 00 148  5.0  5.9 99.00 99.00 99.00 999 1016.4 999.0  25.3 999.0 99.0
97 01 09 01 159  5.1  5.6 99.00 99.00 99.00 999 1016.6 999.0  25.3 999.0 99.0
97 01 09 02 155  5.5  6.0 99.00 99.00 99.00 999 1017.0 999.0  25.3 999.0 99.0
97 01 09 03 153  6.4  6.8 99.00 99.00 99.00 999 1017.0 999.0  25.3 999.0 99.0
97 01 09 04 158  7.1  7.7 99.00 99.00 99.00 999 1017.0 999.0  25.2 999.0 99.0
97 01 09 05 153  7.2  8.0 99.00 99.00 99.00 999 1016.3 999.0  25.1 999.0 99.0
97 01 09 06 155  7.1  7.7 99.00 99.00 99.00 999 1016.0 999.0  25.0 999.0 99.0
97 01 09 07 152  8.0  8.3 99.00 99.00 99.00 999 1015.5 999.0  24.8 999.0 99.0
97 01 09 08 158  9.2  9.7 99.00 99.00 99.00 999 1014.9 999.0  24.6 999.0 99.0
97 01 09 09 158  9.8 11.4 99.00 99.00 99.00 999 1014.6 999.0  24.5 999.0 99.0
97 01 09 10 163  9.7 10.5 99.00 99.00 99.00 999 1014.9 999.0  24.8 999.0 99.0
97 01 09 11 160 10.2 10.9 99.00 99.00 99.00 999 1014.2 999.0  25.0 999.0 99.0
97 01 09 12 158 11.5 12.4 99.00 99.00 99.00 999 1013.9 999.0  25.0 999.0 99.0
97 01 09 13 158 11.4 12.2 99.00 99.00 99.00 999 1014.1 999.0  24.7 999.0 99.0
97 01 09 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 15 177 11.0 11.5 99.00 99.00 99.00 999 1015.3 999.0  24.7 999.0 99.0
97 01 09 16 175 10.2 11.2 99.00 99.00 99.00 999 1015.0 999.0  24.8 999.0 99.0
97 01 09 17 181 11.5 12.4 99.00 99.00 99.00 999 1014.1 999.0  25.0 999.0 99.0
97 01 09 18 183 11.7 13.0 99.00 99.00 99.00 999 1013.1 999.0  25.1 999.0 99.0
97 01 09 19 180 13.7 14.4 99.00 99.00 99.00 999 1011.8 999.0  25.0 999.0 99.0
97 01 09 20 177 13.6 14.4 99.00 99.00 99.00 999 1011.2 999.0  25.1 999.0 99.0
97 01 09 21 179 13.0 13.8 99.00 99.00 99.00 999 1010.8 999.0  25.2 999.0 99.0
97 01 09 22 185 12.3 13.0 99.00 99.00 99.00 999 1010.8 999.0  25.2 999.0 99.0
97 01 09 23 175 10.5 11.2 99.00 99.00 99.00 999 1011.0 999.0  25.0 999.0 99.0
97 01 10 00 182 10.4 11.0 99.00 99.00 99.00 999 1011.3 999.0  24.9 999.0 99.0
97 01 10 01 182 11.2 11.9 99.00 99.00 99.00 999 1011.2 999.0  24.8 999.0 99.0
97 01 10 02 174 12.8 14.2 99.00 99.00 99.00 999 1010.8 999.0  24.9 999.0 99.0
97 01 10 03 171 12.7 13.7 99.00 99.00 99.00 999 1011.0 999.0  24.9 999.0 99.0
97 01 10 04 177 12.9 13.5 99.00 99.00 99.00 999 1010.6 999.0  24.8 999.0 99.0
97 01 10 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 10 06 199 13.3 14.3 99.00 99.00 99.00 999 1010.2 999.0  24.8 999.0 99.0
97 01 10 07 313 15.3 16.3 99.00 99.00 99.00 999 1012.4 999.0  24.8 999.0 99.0
97 01 10 08 323 12.9 14.4 99.00 99.00 99.00 999 1012.7 999.0  24.7 999.0 99.0
97 01 10 09 310 10.1 12.1 99.00 99.00 99.00 999 1012.8 999.0  24.6 999.0 99.0
97 01 10 10 315  8.4  9.3 99.00 99.00 99.00 999 1012.7 999.0  24.6 999.0 99.0
97 01 10 11 307  9.2 10.2 99.00 99.00 99.00 999 1013.5 999.0  24.6 999.0 99.0
97 01 10 12 321  9.6 10.5 99.00 99.00 99.00 999 1013.8 999.0  24.6 999.0 99.0
97 01 10 13 320 10.0 11.4 99.00 99.00 99.00 999 1015.0 999.0  24.5 999.0 99.0
97 01 10 14 321 10.2 11.5 99.00 99.00 99.00 999 1016.0 999.0  24.5 999.0 99.0
97 01 10 15 326  8.0  9.2 99.00 99.00 99.00 999 1016.6 999.0  24.4 999.0 99.0
97 01 10 16 324  7.6  8.3 99.00 99.00 99.00 999 1016.5 999.0  24.4 999.0 99.0
97 01 10 17 322  6.5  7.7 99.00 99.00 99.00 999 1015.5 999.0  24.4 999.0 99.0
97 01 10 18 329  6.6  7.3 99.00 99.00 99.00 999 1014.4 999.0  24.4 999.0 99.0
97 01 10 19 340  4.2  4.8 99.00 99.00 99.00 999 1013.7 999.0  24.4 999.0 99.0
97 01 10 20 337  2.8  3.7 99.00 99.00 99.00 999 1013.3 999.0  24.4 999.0 99.0
97 01 10 21 319  2.4  3.5 99.00 99.00 99.00 999 1013.4 999.0  24.4 999.0 99.0
97 01 10 22 322  1.5  1.9 99.00 99.00 99.00 999 1013.6 999.0  24.4 999.0 99.0
97 01 10 23 317  1.7  2.3 99.00 99.00 99.00 999 1013.6 999.0  24.4 999.0 99.0
97 01 11 00 329  2.0  2.8 99.00 99.00 99.00 999 1014.3 999.0  24.4 999.0 99.0
97 01 11 01  11  2.0  2.4 99.00 99.00 99.00 999 1014.7 999.0  24.4 999.0 99.0
97 01 11 02 323   .3   .7 99.00 99.00 99.00 999 1015.2 999.0  24.4 999.0 99.0
97 01 11 03 325   .1   .3 99.00 99.00 99.00 999 1015.2 999.0  24.4 999.0 99.0
97 01 11 04 304  3.3  3.9 99.00 99.00 99.00 999 1015.5 999.0  24.3 999.0 99.0
97 01 11 05 301  1.1  1.5 99.00 99.00 99.00 999 1015.6 999.0  24.3 999.0 99.0
97 01 11 06 304  1.1  1.3 99.00 99.00 99.00 999 1015.0 999.0  24.3 999.0 99.0
97 01 11 07 297  1.0  2.0 99.00 99.00 99.00 999 1014.7 999.0  24.2 999.0 99.0
97 01 11 08 301  3.8  4.5 99.00 99.00 99.00 999 1015.0 999.0  24.1 999.0 99.0
97 01 11 09 314  5.8  6.4 99.00 99.00 99.00 999 1015.1 999.0  24.0 999.0 99.0
97 01 11 10 314  6.6  7.8 99.00 99.00 99.00 999 1015.1 999.0  23.9 999.0 99.0
97 01 11 11 359  5.9  6.4 99.00 99.00 99.00 999 1015.0 999.0  23.9 999.0 99.0
97 01 11 12 316  9.9 11.4 99.00 99.00 99.00 999 1016.1 999.0  24.0 999.0 99.0
97 01 11 13 344  7.1  7.6 99.00 99.00 99.00 999 1016.3 999.0  24.1 999.0 99.0
97 01 11 14 330  8.4  9.3 99.00 99.00 99.00 999 1017.7 999.0  24.0 999.0 99.0
97 01 11 15 336  9.3 10.1 99.00 99.00 99.00 999 1018.2 999.0  24.0 999.0 99.0
97 01 11 16 331  7.8  8.5 99.00 99.00 99.00 999 1018.6 999.0  24.0 999.0 99.0
97 01 11 17 335  6.4  6.9 99.00 99.00 99.00 999 1018.4 999.0  24.0 999.0 99.0
97 01 11 18 337  6.0  7.2 99.00 99.00 99.00 999 1017.6 999.0  23.9 999.0 99.0
97 01 11 19   5  6.0  6.8 99.00 99.00 99.00 999 1017.2 999.0  23.9 999.0 99.0
