"TIMESTAMP","RECORD","Processor Power","RTC Power","Primary Power","Secondary Power","Sensor Power","Total System Current","Sensor Current","Internal Pressure","Internal Temperature","Internal Humidity","Cell Signal Strength","Cell Status","mV Output","Aquatic PAR","mV Output","Terrestrial PAR","Wind Direction","Wind Direction Correction","Minimum Wind Speed","Wind Speed","Max Wind Speed","Air Temperature","Relative Humidity","Barometric Pressure","Interval Rain","Rain Duration","Rain Intensity","Hail Count","Hail Duration","Hail Intensity","Heating Temp","Heating Voltage","Power Supply","Temperature","Conductivity","Pressure","ODO","Salinity","Sound Speed","Specific Conductivity","UTC Time","Lattitude","Longitude","Altitude","Heading","Relative Barometric Pressure","Air Temperature","Relative Humidity","Dewpoint","Wind Direction","Magnetic Wind Direction","Wind Speed","Roll","Pitch"
"TS","RN","V","V","V","V","V","mA","mA","mBar","C","%","dB","","mV","umol/s/m^2","mV","umol/s/m^2","Degree","Degree","m/s","m/s","m/s","C","%","hPa","Mm","Sec","mm/h","Hit","Sec","Hit/cm^2-h","C","V","V","C","S/m","dbar","mg/L","PPT","m/s","S/m","hhmmss","Deg","Deg","m","Deg","inHg","C","%","C","Deg","Deg","m/s","Deg","Deg"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2018-03-15 15:50:00",-9,3.36,2.99,13.97,0.11,11.94,141.55,116.16,1021.23,34.903,16.36,-93.0,0.0,3.992,670.1,8.571,2070.1,115.0,128.1,0.10,2.60,6.80,28.400,54.4,1018.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,38.951,0.00006,0.00900,7.492,0.016,1527.13,0.00005,154931.7,17.0250950,-61.8732109,3.100,13.10,30.08,28.600,-999,-999,111.0,125.6,2.80,-0.40,0.00
"2018-03-15 16:00:00",-9,3.36,3.00,13.96,0.12,11.96,146.29,116.89,1021.95,35.017,16.65,-93.0,0.0,3.455,580.9,8.574,2069.8,126.0,139.1,0.20,2.70,8.80,28.700,53.3,1018.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,39.327,0.00007,-0.01300,7.395,0.016,1527.77,0.00006,155931.7,17.0250721,-61.8731842,14.900,13.10,30.12,28.800,-999,-999,136.0,150.6,2.70,-0.40,0.00
"2018-03-15 16:10:00",-9,3.36,3.00,13.99,0.13,11.97,145.17,118.41,1022.58,35.148,16.89,-93.0,0.0,3.221,540.1,8.538,2061.9,129.0,142.2,0.30,3.30,8.60,28.700,48.3,1017.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,36.303,0.00008,-0.01900,7.289,0.015,1522.35,0.00007,160931.7,17.0250874,-61.8732033,15.200,13.20,30.11,28.600,-999,-999,116.8,131.4,3.80,-0.40,0.10
"2018-03-15 16:20:00",-9,3.36,3.00,13.95,0.10,11.95,139.89,118.51,1023.05,35.059,17.23,-93.0,0.0,3.261,548.9,8.535,2060.5,126.0,139.2,0.20,3.10,9.60,28.800,52.9,1017.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,33.980,0.00007,-0.00800,7.250,0.015,1517.80,0.00006,161931.7,17.0251007,-61.8731842,14.500,13.20,30.12,28.900,-999,-999,118.7,133.3,1.70,-0.40,0.10
"2018-03-15 16:30:00",-9,3.36,3.00,13.95,0.11,11.94,145.41,117.29,1023.47,35.038,17.47,-91.0,0.0,3.304,555.8,8.546,2064.5,127.0,140.2,0.20,2.90,9.30,28.600,53.2,1017.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,33.114,0.00006,0.00600,7.255,0.014,1516.01,0.00005,162931.8,17.0251350,-61.8732033,15.700,13.20,30.11,28.700,-999,-999,117.5,132.1,2.80,-0.40,0.10
"2018-03-15 16:40:00",-9,3.36,3.01,13.93,0.08,11.97,144.09,118.60,1023.89,35.005,17.68,-93.0,0.0,3.482,585.1,8.492,2049.8,113.0,126.2,1.10,5.00,9.80,28.600,51.6,1017.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.809,0.00005,0.00800,7.266,0.014,1515.37,0.00005,163931.7,17.0251427,-61.8732109,8.500,13.20,30.08,28.600,-999,-999,127.6,142.2,3.70,-0.20,0.10
"2018-03-15 16:50:00",-9,3.36,3.01,13.94,0.11,11.95,138.82,115.23,1024.24,34.907,17.88,-93.0,0.0,3.667,616.7,8.504,2054.7,117.0,130.1,0.80,3.50,9.90,28.700,53.0,1017.30,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.461,0.00005,0.01100,7.291,0.014,1514.63,0.00004,164931.8,17.0251160,-61.8732033,18.100,13.10,30.11,28.500,-999,-999,112.9,127.5,3.00,-0.40,0.10
"2018-03-15 17:00:00",-9,3.36,3.01,13.96,0.11,11.94,140.62,119.63,1024.70,34.919,18.00,-93.0,0.0,4.540,762.8,8.421,2034.9,129.0,142.2,0.30,2.80,7.70,28.500,55.5,1017.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.530,0.00005,0.01000,7.308,0.014,1514.78,0.00004,165931.8,17.0251427,-61.8732109,18.600,13.20,30.11,28.700,-999,-999,115.4,130.0,2.60,-0.40,0.10
"2018-03-15 17:10:00",-9,3.36,3.01,13.98,0.11,11.96,141.46,117.58,1025.25,35.015,18.05,-93.0,0.0,6.727,1130.5,8.376,2022.5,119.0,132.1,1.30,4.00,9.50,29.100,51.2,1017.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,30.10,32.706,0.00005,0.00900,7.332,0.014,1515.15,0.00004,170931.7,17.0251389,-61.8731918,18.400,13.10,30.10,29.000,-999,-999,115.1,129.7,3.70,-0.30,0.10
"2018-03-15 17:20:00",-9,3.36,3.01,14.01,0.12,11.94,142.48,118.31,1025.74,35.123,18.09,-93.0,0.0,3.904,657.1,8.176,1974.1,127.0,140.2,0.30,3.10,8.50,28.600,55.4,1016.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.636,0.00005,0.00900,7.332,0.014,1515.00,0.00004,171931.7,17.0250854,-61.8731918,10.900,13.20,30.08,29.000,-999,-999,145.4,160.0,2.80,-0.20,0.10
"2018-03-15 17:30:00",-9,3.36,3.01,13.60,0.10,11.97,146.78,119.04,1026.22,35.255,18.10,-93.0,0.0,3.688,620.0,6.226,1491.1,115.0,128.2,0.30,3.00,10.20,28.400,55.4,1016.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.486,0.00005,0.00700,7.336,0.014,1514.68,0.00004,172931.8,17.0251141,-61.8731728,0.600,13.20,30.03,28.600,-999,-999,126.2,140.8,3.90,-0.30,0.10
"2018-03-15 17:40:00",-9,3.36,3.01,13.55,0.12,11.95,147.46,118.36,1026.71,35.388,18.14,-91.0,0.0,4.682,787.7,8.310,2005.6,140.0,153.2,0.20,3.00,8.60,28.400,54.8,1016.70,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.497,0.00005,0.00500,7.346,0.014,1514.70,0.00004,173931.7,17.0251064,-61.8731842,9.600,13.20,30.06,28.600,-999,-999,122.6,137.2,4.10,-0.30,0.10
"2018-03-15 17:50:00",-9,3.36,3.01,13.92,0.10,11.96,143.80,118.51,1027.12,35.491,18.23,-93.0,0.0,5.780,972.7,4.675,1123.5,135.0,148.2,0.20,3.00,8.70,28.400,55.7,1016.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.237,0.00005,0.00500,7.352,0.014,1514.15,0.00004,174931.7,17.0251007,-61.8731766,17.800,13.20,30.09,28.600,-999,-999,127.3,141.9,1.50,-0.40,0.10
"2018-03-15 18:00:00",-9,3.36,3.02,13.57,0.13,11.97,149.17,117.68,1027.60,35.761,18.18,-93.0,0.0,4.912,824.7,8.213,1982.8,118.0,131.4,0.30,3.80,9.50,28.700,54.5,1016.30,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.294,0.00005,0.00100,7.367,0.014,1514.27,0.00004,175931.7,17.0251007,-61.8732109,17.400,13.40,30.08,28.700,-999,-999,127.1,141.7,3.30,-0.30,0.10
"2018-03-15 18:10:00",-9,3.36,3.02,13.59,0.12,11.95,145.95,116.85,1027.94,35.798,18.30,-93.0,0.0,3.796,638.1,7.348,1776.0,118.0,131.1,2.00,5.30,11.20,28.400,51.4,1016.30,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.372,0.00005,0.00200,7.365,0.014,1514.44,0.00004,180931.6,17.0251236,-61.8732109,11.800,13.10,30.06,28.500,-999,-999,123.0,137.6,3.10,-0.30,0.10
"2018-03-15 18:20:00",-9,3.36,3.02,13.92,0.14,11.95,141.99,119.19,1028.18,35.841,18.36,-93.0,0.0,4.104,690.2,7.092,1710.8,140.0,152.9,0.10,2.80,7.50,28.400,52.6,1016.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.232,0.00005,0.00200,7.370,0.014,1514.14,0.00004,181931.6,17.0250969,-61.8731766,1.000,12.90,30.01,28.400,-999,-999,117.3,131.9,3.50,-0.30,0.10
"2018-03-15 18:30:00",-9,3.36,3.02,13.94,0.12,11.95,141.70,119.19,1028.54,36.131,18.25,-93.0,0.0,5.499,923.3,6.901,1667.0,116.0,129.1,0.30,3.70,8.70,28.700,47.1,1016.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.314,0.00005,0.00000,7.367,0.014,1514.31,0.00004,182931.7,17.0251064,-61.8732147,14.900,13.10,30.06,28.700,-999,-999,115.1,129.7,3.10,-0.30,0.10
"2018-03-15 18:40:00",-9,3.36,3.02,13.96,0.13,11.96,125.10,118.65,1028.92,36.744,17.87,-95.0,0.0,8.743,1470.3,6.689,1616.1,120.0,133.1,0.30,4.10,9.50,28.500,49.2,1015.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.295,0.00005,-0.00100,7.370,0.014,1514.27,0.00004,183931.7,17.0250854,-61.8731918,16.900,13.10,30.06,28.500,-999,-999,117.1,131.7,3.70,-0.30,0.10
"2018-03-15 18:50:00",-9,3.36,3.02,14.02,0.11,11.96,125.34,118.70,1029.13,36.620,18.02,-93.0,0.0,5.554,933.6,6.409,1545.5,124.0,137.0,0.60,3.80,8.90,28.300,53.4,1015.70,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,32.058,0.00005,-0.00500,7.384,0.014,1513.76,0.00004,184931.8,17.0251141,-61.8731842,17.900,13.00,30.06,28.300,-999,-999,109.3,123.9,2.60,-0.30,0.10
"2018-03-15 19:00:00",-9,3.36,3.02,14.03,0.13,11.94,125.15,119.19,1029.48,36.729,18.05,-93.0,0.0,4.903,830.8,4.991,1204.1,135.0,148.1,0.30,3.00,8.40,28.000,58.5,1015.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,31.979,0.00005,-0.00400,7.382,0.014,1513.59,0.00004,185931.7,17.0251064,-61.8731918,14.900,13.10,30.04,28.000,-999,-999,122.4,137.0,3.80,-0.20,0.10
"2018-03-15 19:10:00",-9,3.36,3.03,14.22,0.13,11.96,130.22,116.06,1029.92,36.894,18.03,-93.0,0.0,6.060,1018.1,5.912,1428.0,133.0,146.2,0.20,3.30,8.80,28.100,57.7,1015.50,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,31.993,0.00005,-0.00500,7.391,0.014,1513.62,0.00004,190931.7,17.0251045,-61.8732300,12.400,13.20,30.03,28.300,-999,-999,136.7,151.3,2.70,-0.20,0.10
"2018-03-15 19:20:00",-9,3.36,3.03,13.56,0.11,11.96,149.66,119.48,1030.30,37.117,17.97,-93.0,0.0,8.176,1374.0,5.552,1341.1,115.0,128.1,0.30,4.70,9.50,28.100,58.3,1015.50,0.00,20.0,0.10,0.0,0.0,0.00,0.00,0.0,12.00,32.092,0.00005,-0.00600,7.394,0.014,1513.83,0.00004,191931.7,17.0250969,-61.8731918,24.200,13.10,30.08,28.300,-999,-999,111.3,125.9,3.00,-0.20,0.10
"2018-03-15 19:30:00",-9,3.37,3.03,13.57,0.12,11.94,148.24,118.36,1030.47,37.131,18.04,-93.0,0.0,3.453,579.8,5.185,1252.9,117.0,130.1,0.80,4.40,9.30,27.900,57.2,1015.30,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,31.902,0.00005,-0.00900,7.398,0.014,1513.42,0.00004,192931.8,17.0251331,-61.8731766,18.100,13.10,30.05,27.800,-999,-999,119.5,134.1,4.90,-0.30,0.30
"2018-03-19 14:30:00",-9,3.36,2.98,14.09,0.14,11.95,165.28,120.56,1023.79,34.190,14.50,-99.0,0.0,1.619,266.4,7.647,1845.3,112.0,212.3,0.00,2.60,5.30,27.600,57.8,1014.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.769,5.69687,0.93100,5.245,36.470,1540.14,5.50221,142928.3,17.0250626,-61.8734436,7.100,100.30,29.99,27.500,-999,-999,129.1,143.7,2.40,-4.60,-1.20
"2018-03-19 14:40:00",-9,3.36,2.98,14.04,0.12,11.98,140.62,118.16,1024.98,34.335,14.94,-87.0,61868.0,1.377,231.6,7.749,1875.8,145.0,211.1,0.20,2.10,4.50,27.700,57.9,1014.50,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.842,5.70064,0.94100,5.312,36.439,1540.28,5.49806,143928.1,17.0250969,-61.8734436,14.500,66.10,30.02,27.600,-999,-999,129.0,143.6,2.30,-1.10,-0.90
"2018-03-19 14:50:00",-9,3.36,2.98,13.83,0.10,11.95,143.65,119.92,1026.02,34.925,14.98,-95.0,61868.0,1.229,206.5,8.048,1939.4,160.0,207.6,0.20,2.50,6.20,27.700,59.8,1014.60,0.00,10.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.844,5.69413,0.94300,5.358,36.391,1540.23,5.49166,144928.2,17.0250626,-61.8734436,12.700,47.60,30.01,27.800,-999,-999,115.3,129.9,2.90,-2.60,2.00
"2018-03-19 15:00:00",-9,3.36,2.99,13.82,0.11,11.95,145.02,118.55,1026.98,35.166,15.11,-91.0,61868.0,1.220,204.0,7.957,1920.1,137.0,204.4,0.20,2.30,7.60,27.700,62.2,1014.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.841,5.69395,0.94200,5.379,36.392,1540.22,5.49172,145928.2,17.0250912,-61.8734703,16.000,67.40,30.02,28.000,-999,-999,118.4,133.0,2.10,-3.90,-3.10
"2018-03-19 15:10:00",-9,3.36,2.99,14.08,0.10,11.95,112.70,79.15,1027.85,35.779,14.95,-93.0,61868.0,1.800,301.5,8.718,2103.8,239.0,239.0,0.00,2.50,5.50,27.800,60.1,1014.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.928,5.70177,0.91900,5.415,36.380,1540.41,5.49011,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"2018-03-19 15:20:00",-9,3.36,3.00,13.76,0.16,11.95,141.65,119.29,1028.40,35.566,15.36,-91.0,61868.0,2.163,363.0,8.465,2041.1,333.0,255.3,2.20,6.10,8.30,27.700,63.2,1014.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.320,5.71648,0.91900,5.504,36.179,1541.08,5.46294,151928.1,17.0242844,-61.8739090,7.400,282.30,29.99,27.800,-999,-999,136.8,151.4,1.70,1.50,-1.00
"2018-03-19 15:30:00",-9,3.36,3.00,14.06,0.12,11.96,138.96,118.51,1027.01,34.026,16.39,-73.0,61868.0,2.101,353.7,8.367,2008.1,7.0,213.5,4.70,6.50,7.90,25.800,69.1,1014.00,0.00,10.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.786,5.67795,0.85600,6.388,36.320,1540.02,5.48216,152928.2,17.0203953,-61.8735275,11.400,206.50,29.99,25.200,-999,-999,130.8,145.4,6.50,2.60,-7.10
"2018-03-19 15:40:00",-9,3.36,3.00,13.76,0.08,11.95,139.06,118.21,1023.39,32.223,17.41,-67.0,61868.0,2.255,428.8,8.816,2099.1,300.0,205.7,2.60,5.50,7.40,25.900,69.1,1014.00,0.01,20.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.765,5.67728,0.88500,6.412,36.331,1539.99,5.48365,153928.0,17.0166454,-61.8721924,12.300,265.70,29.98,25.400,-999,-999,129.6,144.2,6.60,-8.50,0.80
"2018-03-19 15:50:00",-9,3.36,3.00,14.04,0.10,11.94,141.65,119.63,1022.44,31.251,17.73,-63.0,61868.0,1.305,222.8,8.628,2119.8,92.0,217.1,3.80,5.30,6.50,25.800,71.1,1013.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.770,5.67902,0.92100,6.243,36.340,1540.01,5.48482,154928.2,17.0155506,-61.8722572,12.500,125.10,29.99,24.900,-999,-999,125.0,139.6,5.80,-0.80,1.80
"2018-03-19 16:00:00",-9,3.36,3.01,14.06,0.08,11.97,139.75,117.72,1022.01,30.790,17.61,-73.0,61868.0,1.704,258.3,9.201,2239.9,129.0,208.9,4.90,6.60,8.40,25.800,72.0,1013.70,0.01,30.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.840,5.68729,0.99800,6.276,36.344,1540.17,5.48540,155928.1,17.0155678,-61.8722572,14.500,79.90,29.98,24.900,-999,-999,131.0,145.6,7.20,0.20,-5.00
"2018-03-19 16:10:00",-9,3.36,3.01,13.82,0.08,11.94,144.34,119.48,1021.59,30.555,17.40,-71.0,61868.0,1.294,211.0,9.358,2140.9,125.0,210.1,4.50,6.40,8.40,25.900,69.6,1013.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,12.00,26.917,5.69678,0.95800,6.481,36.352,1540.36,5.48639,160928.2,17.0155678,-61.8722496,8.400,85.10,29.96,24.800,-999,-999,129.4,144.0,7.20,-7.10,-1.30
"2018-03-19 16:20:00",-9,3.36,3.01,13.99,0.08,11.95,136.87,115.23,1021.13,30.352,17.19,-67.0,61868.0,1.540,247.3,8.631,2098.5,131.0,211.0,4.00,6.40,8.20,25.800,66.7,1013.50,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.927,5.69643,1.03300,6.533,36.342,1540.37,5.48504,161927.9,17.0155544,-61.8722496,12.900,80.00,29.97,24.800,-999,-999,124.7,139.3,7.50,4.70,-7.80
"2018-03-19 16:30:00",-9,3.36,3.01,13.79,0.11,11.94,140.77,118.21,1021.15,30.138,17.05,-69.0,61868.0,1.593,250.8,8.603,2099.8,131.0,206.7,3.60,6.60,8.50,25.900,68.7,1013.20,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.964,5.70105,1.02100,6.729,36.346,1540.46,5.48553,162927.9,17.0155582,-61.8722687,13.300,75.70,29.97,24.900,-999,-999,124.7,139.3,7.10,-9.20,4.30
"2018-03-19 16:40:00",-9,3.36,3.01,13.77,0.10,11.95,162.74,118.16,1020.92,30.935,16.05,0.0,61817.0,1.902,297.6,8.880,2123.7,129.0,203.4,0.00,6.90,9.10,25.800,72.3,1013.10,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.10,26.986,5.70197,1.10000,6.703,36.336,1540.50,5.48413,163928.1,17.0155602,-61.8722687,14.300,74.40,29.97,24.900,-999,-999,122.2,136.8,7.20,-3.40,-2.10
"2018-03-19 16:50:00",-9,3.36,3.01,13.95,0.11,11.96,137.55,118.60,1020.34,30.202,16.45,-67.0,61868.0,1.585,255.7,8.556,2083.5,134.0,209.6,4.60,7.00,9.40,25.800,71.8,1013.00,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,26.989,5.70378,1.06900,6.719,36.346,1540.51,5.48555,164928.0,17.0155678,-61.8722687,15.200,75.60,29.97,24.800,-999,-999,122.2,136.8,7.00,-3.40,3.60
"2018-03-19 17:00:00",-9,3.36,3.01,13.98,0.11,11.95,142.82,118.02,1019.78,29.762,16.60,-67.0,61868.0,1.486,245.9,8.420,2048.4,131.0,205.2,4.60,7.30,9.20,25.800,71.1,1012.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.012,5.70678,1.04500,6.774,36.350,1540.57,5.48607,165928.0,17.0155830,-61.8722687,12.000,74.20,29.95,24.700,-999,-999,121.7,136.3,7.40,0.00,-2.70
"2018-03-19 17:10:00",-9,3.36,3.01,13.95,0.09,11.95,139.65,118.51,1019.52,29.605,16.49,-69.0,61868.0,1.462,240.9,8.379,2024.7,132.0,205.1,3.30,6.70,8.70,25.700,72.2,1012.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.040,5.71199,1.02500,6.853,36.365,1540.65,5.48806,170928.0,17.0156536,-61.8722878,19.900,73.10,29.98,24.700,-999,-999,123.3,137.9,7.20,-0.30,-4.70
"2018-03-19 17:20:00",-9,3.36,3.01,13.31,0.12,11.96,219.14,116.80,1019.55,30.707,15.45,0.0,0.0,1.398,245.8,8.395,2006.0,172.0,199.1,0.00,6.20,8.70,25.800,68.7,1012.50,0.00,30.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.051,5.71206,0.96900,6.840,36.357,1540.66,5.48698,171928.0,17.0155544,-61.8722687,15.300,27.10,29.95,25.000,-999,-999,126.9,141.5,7.00,4.50,-1.00
"2018-03-19 17:30:00",-9,3.36,3.01,13.23,0.11,11.95,156.74,81.25,1019.43,30.798,15.27,0.0,0.0,1.532,266.7,8.464,1964.2,173.0,173.0,0.00,6.60,8.10,25.900,72.9,1012.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.071,5.71261,0.99600,6.835,36.346,1540.70,5.48545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"2018-03-19 17:40:00",-9,3.37,3.00,13.17,0.13,11.95,211.52,116.46,1019.40,31.794,14.81,0.0,61817.0,1.462,260.2,8.176,1937.0,171.0,201.6,4.00,5.90,7.60,25.900,67.6,1012.40,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.049,5.71316,1.03000,6.823,36.367,1540.67,5.48821,173928.0,17.0155449,-61.8722763,15.500,30.60,29.95,24.900,-999,-999,116.8,131.4,6.70,-2.90,3.10
"2018-03-19 17:50:00",-9,3.36,3.00,13.13,0.07,11.94,203.37,119.82,1019.21,32.056,14.84,0.0,61817.0,1.488,260.5,7.815,1925.7,172.0,186.9,4.40,6.10,7.80,25.900,68.5,1012.20,0.01,50.0,0.20,0.0,0.0,0.00,0.00,0.0,12.00,27.046,5.71236,0.98400,6.807,36.363,1540.66,5.48776,174928.0,17.0155315,-61.8722763,14.700,14.90,29.94,25.000,-999,-999,101.9,116.5,6.70,-5.00,-8.00
"2018-03-19 18:00:00",-9,3.36,3.00,13.08,0.12,11.97,225.05,116.36,1019.18,32.149,15.16,0.0,61817.0,1.789,266.3,8.122,1908.2,173.0,200.5,4.10,5.90,8.30,25.900,68.2,1012.10,0.04,90.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.023,5.71054,1.04600,6.745,36.368,1540.61,5.48849,175928.0,17.0155315,-61.8722687,15.200,27.50,29.94,25.100,-999,-999,116.1,130.7,6.90,-0.80,-5.40
"2018-03-19 18:10:00",-9,3.36,3.01,13.12,0.09,11.95,150.73,119.87,1018.93,30.655,16.77,-81.0,61868.0,1.563,256.9,7.679,1802.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,180928.0,17.0155258,-61.8722687,15.600,30.30,29.94,25.100,-999,-999,110.9,125.5,6.40,1.70,-1.10
"2018-03-19 18:20:00",-9,3.36,3.00,14.04,4.77,11.97,156.93,118.41,1019.37,31.312,17.04,-73.0,61868.0,1.371,228.9,7.580,1827.3,122.0,194.5,0.00,6.20,8.10,25.900,67.3,1011.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.019,5.70991,1.07000,6.679,36.367,1540.60,5.48827,181927.9,17.0155449,-61.8722687,19.000,72.50,29.95,24.700,-999,-999,109.6,124.2,6.30,0.70,-8.10
"2018-03-19 18:30:00",-9,3.36,3.00,14.11,3.43,11.95,139.40,120.21,1019.39,30.348,18.05,-69.0,61868.0,1.387,224.3,6.593,1672.4,127.0,200.1,4.80,6.20,7.90,25.900,69.3,1011.90,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.029,5.71081,1.05100,6.656,36.366,1540.62,5.48812,182927.9,17.0155582,-61.8722572,18.800,73.10,29.95,24.700,-999,-999,119.1,133.7,6.80,5.60,-4.50
"2018-03-19 18:40:00",-9,3.36,3.00,13.73,7.11,11.95,143.41,115.97,1019.65,30.424,17.72,-67.0,61868.0,1.388,225.3,6.956,1652.6,120.0,193.6,4.40,6.10,8.00,25.800,70.0,1011.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.033,5.71158,0.92800,6.657,36.368,1540.63,5.48842,183928.0,17.0155487,-61.8722687,11.900,73.60,29.92,24.700,-999,-999,109.9,124.5,7.00,0.40,-0.10
"2018-03-19 18:50:00",-9,3.36,3.01,14.21,5.39,11.95,143.65,119.63,1019.70,30.529,17.41,-67.0,61868.0,1.422,233.8,6.670,1615.7,128.0,204.0,3.90,5.70,7.50,25.800,72.0,1011.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.027,5.71077,1.04000,6.641,36.367,1540.62,5.48826,184928.1,17.0155449,-61.8722687,12.500,76.00,29.93,24.700,-999,-999,122.5,137.1,6.20,-0.80,3.10
"2018-03-19 19:00:00",-9,3.36,3.00,14.24,2.54,11.93,135.16,118.02,1020.04,30.355,17.35,0.0,61868.0,1.463,230.6,6.089,1455.8,126.0,203.1,3.60,5.50,7.20,25.800,68.4,1011.80,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.019,5.71015,1.01800,6.632,36.369,1540.60,5.48853,185928.1,17.0155640,-61.8722496,16.400,77.10,29.94,24.700,-999,-999,115.2,129.8,6.60,-2.10,-3.10
"2018-03-19 19:10:00",-9,3.36,3.00,13.73,0.33,11.94,142.92,118.55,1020.50,30.471,17.17,0.0,61868.0,1.260,225.2,5.731,1402.6,125.0,199.7,3.30,5.30,8.30,25.800,70.6,1011.70,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.017,5.71003,0.99300,6.654,36.370,1540.60,5.48866,190928.0,17.0155602,-61.8722496,16.200,74.70,29.94,24.700,-999,-999,114.1,128.7,6.20,0.10,-2.30
"2018-03-19 19:20:00",-9,3.36,3.00,13.73,0.12,11.96,142.19,118.36,1020.97,30.763,16.90,-69.0,61823.0,1.674,216.9,5.655,1305.6,120.0,194.0,3.80,5.80,7.10,25.800,69.2,1011.70,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.015,5.71022,1.01500,6.662,36.372,1540.60,5.48901,191928.0,17.0155582,-61.8722496,18.100,74.00,29.94,24.700,-999,-999,118.6,133.2,6.90,-0.20,-4.40
"2018-03-19 19:30:00",-9,3.36,3.00,13.71,0.11,11.94,136.57,116.02,1021.42,31.173,16.57,-69.0,61868.0,2.051,864.3,6.015,1292.8,122.0,195.9,4.10,5.40,8.00,25.800,70.3,1011.60,0.00,0.0,0.00,0.0,0.0,0.00,0.00,0.0,17.00,27.030,5.71206,1.04300,6.691,36.374,1540.64,5.48921,192927.9,17.0155544,-61.8722420,12.300,73.90,29.92,24.700,-999,-999,119.1,133.7,6.20,-8.70,1.30
