YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 01 02 10  27  3.7  4.1 99.00 99.00 99.00 999 1017.4  23.4  25.1 999.0 99.0
97 01 02 11  27  4.6  4.8 99.00 99.00 99.00 999 1017.9  23.2  25.1 999.0 99.0
97 01 02 12  21  4.9  5.4 99.00 99.00 99.00 999 1018.3  22.9  25.1 999.0 99.0
97 01 02 13  21  4.7  5.1 99.00 99.00 99.00 999 1019.3  22.8  25.1 999.0 99.0
97 01 02 14  24  4.4  4.7 99.00 99.00 99.00 999 1020.0  23.0  25.0 999.0 99.0
97 01 02 15  26  5.3  5.7 99.00 99.00 99.00 999 1020.3  23.3  25.1 999.0 99.0
97 01 02 16  19  5.3  5.6 99.00 99.00 99.00 999 1020.2  23.3  25.1 999.0 99.0
97 01 02 17  24  5.6  5.9 99.00 99.00 99.00 999 1019.4  23.5  25.1 999.0 99.0
97 01 02 18  30  4.2  4.5 99.00 99.00 99.00 999 1018.4  23.7  25.3 999.0 99.0
97 01 02 19  33  2.8  3.0 99.00 99.00 99.00 999 1017.8  23.9  25.6 999.0 99.0
97 01 02 20 359  3.9  4.2 99.00 99.00 99.00 999 1017.7  24.0  25.6 999.0 99.0
97 01 02 21 353  3.4  3.8 99.00 99.00 99.00 999 1017.6  24.1  25.5 999.0 99.0
97 01 02 22  55  1.3  1.5 99.00 99.00 99.00 999 1017.6  24.7  25.3 999.0 99.0
97 01 02 23   0   .0   .0 99.00 99.00 99.00 999 1017.5  24.1  25.2 999.0 99.0
97 01 03 00 167   .7   .8 99.00 99.00 99.00 999 1018.0  23.9  25.1 999.0 99.0
97 01 03 01  33  1.0  1.2 99.00 99.00 99.00 999 1018.7  24.0  25.2 999.0 99.0
97 01 03 02  16  2.0  2.3 99.00 99.00 99.00 999 1018.8  23.2  25.2 999.0 99.0
97 01 03 03 359  3.7  3.9 99.00 99.00 99.00 999 1019.0  23.0  25.0 999.0 99.0
97 01 03 04   3  3.9  4.2 99.00 99.00 99.00 999 1019.3  23.0  24.9 999.0 99.0
97 01 03 05   3  2.7  2.9 99.00 99.00 99.00 999 1019.0  23.0  24.9 999.0 99.0
97 01 03 06   4  2.5  2.7 99.00 99.00 99.00 999 1018.5  22.9  24.8 999.0 99.0
97 01 03 07   9  3.2  3.4 99.00 99.00 99.00 999 1018.1  22.9  24.9 999.0 99.0
97 01 03 08   8  3.9  4.4 99.00 99.00 99.00 999 1017.9  22.9  24.9 999.0 99.0
97 01 03 09   8  3.5  3.9 99.00 99.00 99.00 999 1017.6  22.9  25.0 999.0 99.0
97 01 03 10  11  4.0  4.2 99.00 99.00 99.00 999 1017.7  23.1  25.0 999.0 99.0
97 01 03 11   8  4.1  4.4 99.00 99.00 99.00 999 1018.1  23.2  24.9 999.0 99.0
97 01 03 12  11  5.3  5.6 99.00 99.00 99.00 999 1018.3  22.6  25.0 999.0 99.0
97 01 03 13  17  5.0  5.6 99.00 99.00 99.00 999 1019.0  22.7  25.0 999.0 99.0
97 01 03 14  25  3.5  3.8 99.00 99.00 99.00 999 1019.7  23.0  24.9 999.0 99.0
97 01 03 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 17  31  2.5  2.9 99.00 99.00 99.00 999 1019.7  23.8  25.1 999.0 99.0
97 01 03 18  52  3.0  3.3 99.00 99.00 99.00 999 1018.6  24.3  25.3 999.0 99.0
97 01 03 19  81  3.1  3.6 99.00 99.00 99.00 999 1018.1  24.8  25.5 999.0 99.0
97 01 03 20  83  3.6  4.1 99.00 99.00 99.00 999 1017.7  24.9  25.6 999.0 99.0
97 01 03 21  86  3.2  3.4 99.00 99.00 99.00 999 1017.6  25.4  25.5 999.0 99.0
97 01 03 22 123  2.8  3.1 99.00 99.00 99.00 999 1017.9  26.3  25.4 999.0 99.0
97 01 03 23 126  2.6  2.7 99.00 99.00 99.00 999 1018.1  25.0  25.5 999.0 99.0
97 01 04 00 133  3.2  3.7 99.00 99.00 99.00 999 1018.3  24.8  25.5 999.0 99.0
97 01 04 01 144  4.4  4.9 99.00 99.00 99.00 999 1018.8  24.7  25.4 999.0 99.0
97 01 04 02 135  4.5  4.9 99.00 99.00 99.00 999 1019.1  24.7  25.3 999.0 99.0
97 01 04 03 149  4.6  5.4 99.00 99.00 99.00 999 1019.5  24.5  25.3 999.0 99.0
97 01 04 04 140  4.1  4.8 99.00 99.00 99.00 999 1019.1  24.4  25.2 999.0 99.0
97 01 04 05 134  3.7  4.0 99.00 99.00 99.00 999 1018.7  24.3  25.3 999.0 99.0
97 01 04 06 133  3.3  3.8 99.00 99.00 99.00 999 1018.3  24.1  25.2 999.0 99.0
97 01 04 07 114  3.6  3.8 99.00 99.00 99.00 999 1017.9  24.0  25.2 999.0 99.0
97 01 04 08 128  3.2  3.6 99.00 99.00 99.00 999 1017.4  24.0  25.3 999.0 99.0
97 01 04 09 110  3.2  3.7 99.00 99.00 99.00 999 1017.3  24.0  25.3 999.0 99.0
97 01 04 10 107  3.6  4.0 99.00 99.00 99.00 999 1017.3  24.0  25.2 999.0 99.0
97 01 04 11 105  4.0  4.4 99.00 99.00 99.00 999 1017.7  23.9  25.1 999.0 99.0
97 01 04 12 105  3.6  4.3 99.00 99.00 99.00 999 1018.4  23.9  25.1 999.0 99.0
97 01 04 13  95  5.1  5.6 99.00 99.00 99.00 999 1018.9  24.2  25.2 999.0 99.0
97 01 04 14 108  5.8  6.3 99.00 99.00 99.00 999 1019.6  24.6  25.1 999.0 99.0
97 01 04 15 136  5.4  5.8 99.00 99.00 99.00 999 1020.4  24.9  25.3 999.0 99.0
97 01 04 16 126  6.5  6.8 99.00 99.00 99.00 999 1020.3  25.2  25.4 999.0 99.0
97 01 04 17 134  5.4  6.4 99.00 99.00 99.00 999 1019.7  25.1  25.5 999.0 99.0
97 01 04 18 142  5.1  5.6 99.00 99.00 99.00 999 1018.5  25.2  25.7 999.0 99.0
97 01 04 19 139  5.1  5.7 99.00 99.00 99.00 999 1017.6  25.4  25.8 999.0 99.0
97 01 04 20 130  5.0  5.6 99.00 99.00 99.00 999 1017.5  25.8  25.8 999.0 99.0
97 01 04 21 128  4.7  5.0 99.00 99.00 99.00 999 1017.7  26.1  25.7 999.0 99.0
97 01 04 22 124  4.1  4.5 99.00 99.00 99.00 999 1017.9  26.0  25.6 999.0 99.0
97 01 04 23 122  4.2  4.6 99.00 99.00 99.00 999 1018.0  24.9  25.6 999.0 99.0
97 01 05 00 124  4.6  5.1 99.00 99.00 99.00 999 1018.1  24.6  25.6 999.0 99.0
97 01 05 01 124  4.3  4.7 99.00 99.00 99.00 999 1018.3  24.5  25.6 999.0 99.0
97 01 05 02 111  4.7  5.3 99.00 99.00 99.00 999 1018.1  24.3  25.7 999.0 99.0
97 01 05 03 116  4.4  4.8 99.00 99.00 99.00 999 1018.1  24.2  25.7 999.0 99.0
97 01 05 04 122  4.1  4.7 99.00 99.00 99.00 999 1018.0  24.1  25.6 999.0 99.0
97 01 05 05 125  5.0  5.8 99.00 99.00 99.00 999 1017.7  24.0  25.3 999.0 99.0
97 01 05 06 113  6.0  6.4 99.00 99.00 99.00 999 1017.1  24.0  25.2 999.0 99.0
97 01 05 07 127  6.3  6.8 99.00 99.00 99.00 999 1016.3  24.1  25.0 999.0 99.0
97 01 05 08 117  5.3  6.1 99.00 99.00 99.00 999 1016.0  24.0  25.0 999.0 99.0
97 01 05 09 135  5.2  5.8 99.00 99.00 99.00 999 1016.0  24.1  25.1 999.0 99.0
97 01 05 10 143  5.2  5.7 99.00 99.00 99.00 999 1015.9  24.2  25.2 999.0 99.0
97 01 05 11 164  5.4  5.7 99.00 99.00 99.00 999 1016.5  24.4  25.2 999.0 99.0
97 01 05 12 167  4.3  4.4 99.00 99.00 99.00 999 1016.9  24.4  25.2 999.0 99.0
97 01 05 13 148  5.3  5.6 99.00 99.00 99.00 999 1017.2  24.5  25.2 999.0 99.0
97 01 05 14 149  6.2  6.8 99.00 99.00 99.00 999 1017.7  24.9  25.2 999.0 99.0
97 01 05 15 177  5.8  6.3 99.00 99.00 99.00 999 1018.4  25.2  25.2 999.0 99.0
97 01 05 16 188  6.7  7.1 99.00 99.00 99.00 999 1017.9  25.4  25.2 999.0 99.0
97 01 05 17 189  6.1  6.6 99.00 99.00 99.00 999 1017.4  25.3  25.3 999.0 99.0
97 01 05 18 192  5.8  6.1 99.00 99.00 99.00 999 1016.3  25.5  25.4 999.0 99.0
97 01 05 19 184  4.7  5.1 99.00 99.00 99.00 999 1015.6  25.8  25.4 999.0 99.0
97 01 05 20 173  3.7  4.1 99.00 99.00 99.00 999 1015.1  26.1  25.5 999.0 99.0
97 01 05 21 183  3.3  3.6 99.00 99.00 99.00 999 1015.4  26.7  25.6 999.0 99.0
97 01 05 22 166  2.9  3.0 99.00 99.00 99.00 999 1015.5  25.6  25.6 999.0 99.0
97 01 05 23 158  3.1  3.6 99.00 99.00 99.00 999 1015.8  24.9  25.6 999.0 99.0
97 01 06 00 176  3.1  3.7 99.00 99.00 99.00 999 1016.3  24.8  25.4 999.0 99.0
97 01 06 01 150  3.7  4.0 99.00 99.00 99.00 999 1016.6  24.6  25.4 999.0 99.0
97 01 06 02 124  2.8  3.1 99.00 99.00 99.00 999 1017.2  24.5  25.4 999.0 99.0
97 01 06 03 132  2.9  3.4 99.00 99.00 99.00 999 1017.8  24.5  25.3 999.0 99.0
97 01 06 04 126  4.5  4.9 99.00 99.00 99.00 999 1017.5  24.5  25.2 999.0 99.0
97 01 06 05 109  4.1  4.5 99.00 99.00 99.00 999 1017.3  24.4  25.1 999.0 99.0
97 01 06 06 124  3.8  4.3 99.00 99.00 99.00 999 1016.8  24.4  25.0 999.0 99.0
97 01 06 07 130  5.0  5.3 99.00 99.00 99.00 999 1016.2  24.4  25.0 999.0 99.0
97 01 06 08 136  4.2  4.8 99.00 99.00 99.00 999 1016.0  24.4  25.1 999.0 99.0
97 01 06 09 144  5.1  5.5 99.00 99.00 99.00 999 1015.9  24.4  25.0 999.0 99.0
97 01 06 10 152  6.4  6.7 99.00 99.00 99.00 999 1016.2  24.4  25.0 999.0 99.0
97 01 06 11 148  5.9  6.5 99.00 99.00 99.00 999 1016.6  24.4  25.1 999.0 99.0
97 01 06 12 145  5.6  6.1 99.00 99.00 99.00 999 1017.0  24.2  25.0 999.0 99.0
97 01 06 13 146  4.7  5.0 99.00 99.00 99.00 999 1017.5  24.5  25.0 999.0 99.0
97 01 06 14 150  4.3  4.6 99.00 99.00 99.00 999 1018.1  24.7  25.0 999.0 99.0
97 01 06 15 149  3.4  4.1 99.00 99.00 99.00 999 1018.8  25.0  25.1 999.0 99.0
97 01 06 16 151  3.2  3.7 99.00 99.00 99.00 999 1018.4  25.7  25.1 999.0 99.0
97 01 06 17 154  3.0  3.8 99.00 99.00 99.00 999 1018.0  25.8  25.1 999.0 99.0
97 01 06 18 132  3.4  3.7 99.00 99.00 99.00 999 1017.0  26.5  25.3 999.0 99.0
97 01 06 19  86  2.7  3.0 99.00 99.00 99.00 999 1016.4  26.0  25.6 999.0 99.0
97 01 06 20 100  3.0  3.1 99.00 99.00 99.00 999 1016.1  26.3  25.6 999.0 99.0
97 01 06 21  68  3.4  3.8 99.00 99.00 99.00 999 1016.2  25.4  25.6 999.0 99.0
97 01 06 22  83  4.7  5.0 99.00 99.00 99.00 999 1016.2  25.2  25.6 999.0 99.0
97 01 06 23  81  3.7  4.1 99.00 99.00 99.00 999 1016.8  25.0  25.4 999.0 99.0
97 01 07 00  70  4.4  4.7 99.00 99.00 99.00 999 1016.9  24.9  25.2 999.0 99.0
97 01 07 01  77  3.9  4.2 99.00 99.00 99.00 999 1017.5  24.9  24.9 999.0 99.0
97 01 07 02  63  6.2  7.0 99.00 99.00 99.00 999 1017.5  23.5  25.1 999.0 99.0
97 01 07 03  68  4.7  4.9 99.00 99.00 99.00 999 1018.1  24.0  24.9 999.0 99.0
97 01 07 04  84  4.4  4.7 99.00 99.00 99.00 999 1018.0  24.0  24.9 999.0 99.0
97 01 07 05 134  4.7  5.5 99.00 99.00 99.00 999 1017.8  24.7  25.0 999.0 99.0
97 01 07 06 128  5.8  6.6 99.00 99.00 99.00 999 1017.5  24.6  25.0 999.0 99.0
97 01 07 07 120  6.2  6.4 99.00 99.00 99.00 999 1017.1  24.6  24.9 999.0 99.0
97 01 07 08 136  6.8  7.3 99.00 99.00 99.00 999 1016.7  24.7  25.1 999.0 99.0
97 01 07 09 149  6.9  7.8 99.00 99.00 99.00 999 1016.6  24.8  25.1 999.0 99.0
97 01 07 10 145  6.5  6.8 99.00 99.00 99.00 999 1016.4  24.6  25.2 999.0 99.0
97 01 07 11 143  6.4  6.7 99.00 99.00 99.00 999 1016.8  24.6  25.2 999.0 99.0
97 01 07 12 137  6.3  6.6 99.00 99.00 99.00 999 1017.1  24.6  25.2 999.0 99.0
97 01 07 13 230  3.0  4.2 99.00 99.00 99.00 999 1017.7  22.9  25.2 999.0 99.0
97 01 07 14 212  5.5  7.5 99.00 99.00 99.00 999 1018.0  21.8  25.1 999.0 99.0
97 01 07 15 181  4.8  6.4 99.00 99.00 99.00 999 1018.5  23.3  25.1 999.0 99.0
97 01 07 16 197  6.9  7.6 99.00 99.00 99.00 999 1018.5  25.1  25.2 999.0 99.0
97 01 07 17 206  6.0  6.3 99.00 99.00 99.00 999 1018.2  25.2  25.4 999.0 99.0
97 01 07 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 07 19 215  4.8  5.1 99.00 99.00 99.00 999 1016.7  25.2  25.6 999.0 99.0
97 01 07 20 218  3.6  4.2 99.00 99.00 99.00 999 1016.5  25.3  25.7 999.0 99.0
97 01 07 21 218  3.2  3.3 99.00 99.00 99.00 999 1016.4  25.3  25.6 999.0 99.0
97 01 07 22 201  2.5  2.7 99.00 99.00 99.00 999 1016.7  26.0  25.5 999.0 99.0
97 01 07 23 164  1.9  2.2 99.00 99.00 99.00 999 1016.6  25.2  25.3 999.0 99.0
97 01 08 00 182  1.5  1.6 99.00 99.00 99.00 999 1017.3  24.7  25.1 999.0 99.0
97 01 08 01 198   .7   .9 99.00 99.00 99.00 999 1017.7  24.4  25.0 999.0 99.0
97 01 08 02 209   .4   .5 99.00 99.00 99.00 999 1018.0  24.4  25.1 999.0 99.0
97 01 08 03   0   .0   .0 99.00 99.00 99.00 999 1018.2  24.1  25.2 999.0 99.0
97 01 08 04 360  1.2  1.5 99.00 99.00 99.00 999 1018.5  24.3  25.2 999.0 99.0
97 01 08 05 358  1.7  1.8 99.00 99.00 99.00 999 1018.1  24.0  25.1 999.0 99.0
97 01 08 06  22   .9  1.0 99.00 99.00 99.00 999 1018.0  23.8  25.1 999.0 99.0
97 01 08 07   0   .0   .0 99.00 99.00 99.00 999 1017.7  23.5  25.1 999.0 99.0
97 01 08 08 113  1.2  1.3 99.00 99.00 99.00 999 1017.2  23.4  25.0 999.0 99.0
97 01 08 09 129  2.5  2.6 99.00 99.00 99.00 999 1016.8  23.5  25.0 999.0 99.0
97 01 08 10 131  2.1  2.6 99.00 99.00 99.00 999 1016.6  23.7  25.0 999.0 99.0
97 01 08 11 123  2.1  2.3 99.00 99.00 99.00 999 1017.0  23.8  25.0 999.0 99.0
97 01 08 12  89  1.2  1.4 99.00 99.00 99.00 999 1017.8  24.0  25.0 999.0 99.0
97 01 08 13 124  1.5  1.8 99.00 99.00 99.00 999 1018.0  24.8  25.0 999.0 99.0
97 01 08 14 113  1.2  1.5 99.00 99.00 99.00 999 1018.6  25.2  25.1 999.0 99.0
97 01 08 15 139  1.9  2.1 99.00 99.00 99.00 999 1019.2  25.6  25.1 999.0 99.0
97 01 08 16 136  3.0  3.5 99.00 99.00 99.00 999 1019.1  26.0  25.2 999.0 99.0
97 01 08 17 133  3.3  3.8 99.00 99.00 99.00 999 1018.4  26.2  25.3 999.0 99.0
97 01 08 18 120  3.3  3.7 99.00 99.00 99.00 999 1017.4  26.4  25.3 999.0 99.0
97 01 08 19 124  4.2  4.6 99.00 99.00 99.00 999 1016.2  26.4  25.5 999.0 99.0
97 01 08 20 131  4.2  4.6 99.00 99.00 99.00 999 1015.8  26.3  25.6 999.0 99.0
97 01 08 21 129  5.0  5.5 99.00 99.00 99.00 999 1015.5  26.5  25.6 999.0 99.0
97 01 08 22 136  4.7  5.3 99.00 99.00 99.00 999 1015.6  26.1  25.6 999.0 99.0
97 01 08 23 142  4.0  4.4 99.00 99.00 99.00 999 1015.9  25.2  25.5 999.0 99.0
97 01 09 00 134  4.5  4.9 99.00 99.00 99.00 999 1016.0  25.0  25.4 999.0 99.0
97 01 09 01 135  5.1  5.4 99.00 99.00 99.00 999 1016.1  24.9  25.4 999.0 99.0
97 01 09 02 121  5.3  5.8 99.00 99.00 99.00 999 1016.2  24.8  25.3 999.0 99.0
97 01 09 03 132  5.9  6.6 99.00 99.00 99.00 999 1016.6  24.7  25.3 999.0 99.0
97 01 09 04 134  6.7  7.0 99.00 99.00 99.00 999 1016.5  24.7  25.3 999.0 99.0
97 01 09 05 151  7.5  8.0 99.00 99.00 99.00 999 1016.0  24.8  25.2 999.0 99.0
97 01 09 06 165  7.6  8.9 99.00 99.00 99.00 999 1015.6  25.0  25.1 999.0 99.0
97 01 09 07 173  8.8  9.1 99.00 99.00 99.00 999 1015.0  25.1  25.1 999.0 99.0
97 01 09 08 171 10.2 10.8 99.00 99.00 99.00 999 1014.5  25.0  25.1 999.0 99.0
97 01 09 09 189 10.0 10.7 99.00 99.00 99.00 999 1014.3  24.9  25.1 999.0 99.0
97 01 09 10 199  9.6 10.5 99.00 99.00 99.00 999 1014.4  25.1  25.1 999.0 99.0
97 01 09 11 186 10.6 11.2 99.00 99.00 99.00 999 1013.9  24.7  25.0 999.0 99.0
97 01 09 12 182 10.2 10.7 99.00 99.00 99.00 999 1013.8  24.6  25.1 999.0 99.0
97 01 09 13 175  9.6 10.0 99.00 99.00 99.00 999 1014.0  24.7  25.1 999.0 99.0
97 01 09 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 17 187  8.5 99.0 99.00 99.00 99.00 999 1014.3  25.5 999.0 999.0 99.0
97 01 09 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 19 183  9.9 10.7 99.00 99.00 99.00 999 1011.7  25.8  25.5 999.0 99.0
97 01 09 20 188  9.6 10.3 99.00 99.00 99.00 999 1011.3  25.9  25.5 999.0 99.0
97 01 09 21 188  7.9  8.5 99.00 99.00 99.00 999 1010.9  26.3  25.5 999.0 99.0
97 01 09 22 186  8.1  8.5 99.00 99.00 99.00 999 1010.7  26.3  25.5 999.0 99.0
97 01 09 23 199  8.3  8.9 99.00 99.00 99.00 999 1011.0  25.7  25.4 999.0 99.0
97 01 10 00 208 11.2 12.0 99.00 99.00 99.00 999 1010.8  26.5  25.3 999.0 99.0
97 01 10 01 210 13.1 14.2 99.00 99.00 99.00 999 1011.0  26.6  25.3 999.0 99.0
97 01 10 02 208 13.0 14.0 99.00 99.00 99.00 999 1011.3  26.3  25.3 999.0 99.0
97 01 10 03 201 13.6 14.8 99.00 99.00 99.00 999 1011.3  26.1  25.3 999.0 99.0
97 01 10 04 208 15.2 16.5 99.00 99.00 99.00 999 1011.2  25.7  25.3 999.0 99.0
97 01 10 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 10 06 213 16.1 17.9 99.00 99.00 99.00 999 1010.6  25.8  25.2 999.0 99.0
97 01 10 07 337 15.5 16.8 99.00 99.00 99.00 999 1012.3  19.3  25.0 999.0 99.0
97 01 10 08 350 13.5 14.5 99.00 99.00 99.00 999 1012.9  19.0  24.9 999.0 99.0
97 01 10 09 339 10.7 11.7 99.00 99.00 99.00 999 1013.4  19.0  24.8 999.0 99.0
97 01 10 10 344  9.9 11.1 99.00 99.00 99.00 999 1013.0  19.6  24.8 999.0 99.0
97 01 10 11 330 10.3 11.6 99.00 99.00 99.00 999 1012.9  20.5  24.8 999.0 99.0
97 01 10 12 320  9.9 10.6 99.00 99.00 99.00 999 1014.0  20.6  24.8 999.0 99.0
97 01 10 13 338  7.4  8.1 99.00 99.00 99.00 999 1015.0  20.0  24.7 999.0 99.0
97 01 10 14 349  6.7  7.2 99.00 99.00 99.00 999 1015.3  20.9  24.5 999.0 99.0
97 01 10 15  33  6.6  7.2 99.00 99.00 99.00 999 1015.9  20.0  24.6 999.0 99.0
97 01 10 16  36  8.3  9.5 99.00 99.00 99.00 999 1015.9  18.8  24.4 999.0 99.0
97 01 10 17  29  6.8  8.0 99.00 99.00 99.00 999 1015.4  18.8  24.3 999.0 99.0
97 01 10 18  30  5.6  6.1 99.00 99.00 99.00 999 1014.2  18.8  24.4 999.0 99.0
97 01 10 19  36  4.7  5.4 99.00 99.00 99.00 999 1013.5  19.1  24.4 999.0 99.0
97 01 10 20  30  3.9  4.4 99.00 99.00 99.00 999 1013.3  19.3  24.4 999.0 99.0
97 01 10 21  43  3.0  3.8 99.00 99.00 99.00 999 1013.1  19.5  24.4 999.0 99.0
97 01 10 22  36  3.2  3.7 99.00 99.00 99.00 999 1013.3  19.5  24.3 999.0 99.0
97 01 10 23  57  2.7  2.9 99.00 99.00 99.00 999 1013.5  19.7  24.3 999.0 99.0
97 01 11 00 355  2.2  2.8 99.00 99.00 99.00 999 1014.2  19.9  24.4 999.0 99.0
97 01 11 01  63  3.0  3.4 99.00 99.00 99.00 999 1014.6  20.0  24.4 999.0 99.0
97 01 11 02  78  3.9  4.7 99.00 99.00 99.00 999 1014.6  20.0  24.4 999.0 99.0
97 01 11 03  45  3.4  4.0 99.00 99.00 99.00 999 1015.2  20.3  24.4 999.0 99.0
97 01 11 04  11  3.3  3.8 99.00 99.00 99.00 999 1015.4  20.4  24.4 999.0 99.0
97 01 11 05  42  2.6  3.2 99.00 99.00 99.00 999 1015.0  20.5  24.4 999.0 99.0
97 01 11 06  30  3.4  3.9 99.00 99.00 99.00 999 1015.2  20.5  24.4 999.0 99.0
97 01 11 07  63  3.4  4.2 99.00 99.00 99.00 999 1014.2  20.7  24.3 999.0 99.0
97 01 11 08  45  3.5  4.0 99.00 99.00 99.00 999 1014.4  20.4  24.2 999.0 99.0
97 01 11 09   9  3.4  3.8 99.00 99.00 99.00 999 1014.8  20.6  24.2 999.0 99.0
97 01 11 10  35  3.2  4.0 99.00 99.00 99.00 999 1014.5  20.7  24.3 999.0 99.0
97 01 11 11  34  6.1  6.7 99.00 99.00 99.00 999 1014.4  20.8  24.2 999.0 99.0
97 01 11 12  28  8.0  9.2 99.00 99.00 99.00 999 1014.9  19.6  24.2 999.0 99.0
97 01 11 13  21  9.3  9.7 99.00 99.00 99.00 999 1015.9  18.9  24.1 999.0 99.0
97 01 11 14  12 10.0 10.9 99.00 99.00 99.00 999 1016.8  18.9  24.1 999.0 99.0
97 01 11 15  22  9.2 10.2 99.00 99.00 99.00 999 1017.7  18.2  24.1 999.0 99.0
97 01 11 16  23 10.1 11.3 99.00 99.00 99.00 999 1017.9  18.3  24.1 999.0 99.0
97 01 11 17  20 10.4 11.6 99.00 99.00 99.00 999 1017.4  18.6  24.1 999.0 99.0
97 01 11 18  25 11.4 12.5 99.00 99.00 99.00 999 1016.5  18.6  24.0 999.0 99.0
97 01 11 19  37  9.6 10.4 99.00 99.00 99.00 999 1016.1  19.1  24.0 999.0 99.0
97 01 11 20  30  9.1  9.9 99.00 99.00 99.00 999 1016.1  19.4  24.0 999.0 99.0
97 01 11 21  36  8.2  9.3 99.00 99.00 99.00 999 1016.5  19.6  23.8 999.0 99.0
