#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 01 17 00 117 10.0 10.9 99.00 99.00 99.00 999 1019.9  26.2 999.0 999.0 99.0 99.00
2014 01 01 18 00 145  8.1  8.7 99.00 99.00 99.00 999 1018.8  26.4 999.0 999.0 99.0 99.00
2014 01 01 21 00 127  7.5  8.0 99.00 99.00 99.00 999 1017.4  26.7 999.0 999.0 99.0 99.00
2014 01 02 17 00 197  6.8  7.4 99.00 99.00 99.00 999 1015.9  25.2 999.0 999.0 99.0 99.00
2014 01 02 18 00 197  6.4  6.9 99.00 99.00 99.00 999 1014.7  25.1 999.0 999.0 99.0 99.00
2014 01 02 19 00 204  6.0  6.6 99.00 99.00 99.00 999 1014.2  25.3 999.0 999.0 99.0 99.00
2014 01 02 20 00 211  5.6  5.9 99.00 99.00 99.00 999 1013.7  25.4 999.0 999.0 99.0 99.00
2014 01 02 21 00 228  4.2  4.4 99.00 99.00 99.00 999 1013.5  25.5 999.0 999.0 99.0 99.00
2014 01 02 22 00 244  5.3 99.0 99.00 99.00 99.00 999 1013.8  25.4 999.0 999.0 99.0 99.00
2014 01 03 16 00  25 12.8 14.2 99.00 99.00 99.00 999 1019.1  18.3 999.0 999.0 99.0 99.00
2014 01 03 19 00  20  9.6 11.4 99.00 99.00 99.00 999 1018.0  17.8 999.0 999.0 99.0 99.00
2014 01 03 20 00  28 10.0 11.5 99.00 99.00 99.00 999 1018.2  18.0 999.0 999.0 99.0 99.00
2014 01 03 21 00  25 10.6 11.7 99.00 99.00 99.00 999 1018.6  17.9 999.0 999.0 99.0 99.00
2014 01 03 22 00  25 11.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2014 01 05 17 00 169  7.9  8.2 99.00 99.00 99.00 999 1016.6  25.3 999.0 999.0 99.0 99.00
2014 01 05 18 00 179  6.3  6.9 99.00 99.00 99.00 999 1015.7  25.2 999.0 999.0 99.0 99.00
2014 01 05 19 00 195  7.2  7.6 99.00 99.00 99.00 999 1015.1  25.3 999.0 999.0 99.0 99.00
2014 01 05 20 00 219  5.9  6.4 99.00 99.00 99.00 999 1014.8  25.2 999.0 999.0 99.0 99.00
2014 01 05 21 00 236  4.3  4.7 99.00 99.00 99.00 999 1015.1  25.2 999.0 999.0 99.0 99.00
2014 01 06 17 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.5  26.6 999.0 999.0 99.0 99.00
2014 01 06 18 00 135  1.0  1.2 99.00 99.00 99.00 999 1016.6  27.2 999.0 999.0 99.0 99.00
2014 01 06 19 00 161  0.4  0.9 99.00 99.00 99.00 999 1016.2  28.6 999.0 999.0 99.0 99.00
2014 01 07 16 00  14 12.0 14.1 99.00 99.00 99.00 999 1026.0 999.0 999.0 999.0 99.0 99.00
