'sea1m,'hlst1-sea-t-shallow,'offline,'( 1 366),'DRASTIC-LOW=(18 20.7),'VERY-LOW=(20.7 21.2),'LOW=(21.2 21.7),'SOMEWHAT-LOW=(21.7 22.7),'AVERAGE=(22.7 26.8),'SOMEWHAT-HIGH=(26.8 27.8),'HIGH=(27.8 28.3),'VERY-HIGH=(28.3 29),'DRASTIC-HIGH=(29 31)
'mwsst,'hlst1-amsre-mwsst,'online,'( 1 366),'DRASTIC-LOW=(19.5 20.7),'VERY-LOW=(20.7 21.4),'LOW=(21.4 22.5),'SOMEWHAT-LOW=(22.5 23.3),'AVERAGE=(23.3 27.1),'SOMEWHAT-HIGH=(27.1 27.5),'HIGH=(27.5 28),'VERY-HIGH=(28 28.1),'DRASTIC-HIGH=(28.1 28.3)
'sst,'hlst1-misst-sst,'online,'( 1 366),'DRASTIC-LOW=(18 20),'VERY-LOW=(20 21),'LOW=(21 22),'SOMEWHAT-LOW=(22 23),'AVERAGE=(23 26.5),'SOMEWHAT-HIGH=(26.5 27.5),'HIGH=(27.5 28.5),'VERY-HIGH=(28.5 29.5),'DRASTIC-HIGH=(29.5 31)
