'sea1m,'pkst1-sea-t-shallow,'online,'( 1 366),'DRASTIC-LOW=(24 26),'VERY-LOW=(26 27),'LOW=(27 27.5),'SOMEWHAT-LOW=(27.5 28),'AVERAGE=(28 30),'SOMEWHAT-HIGH=(30 30.5),'HIGH=(30.5 31),'VERY-HIGH=(31 31.5),'DRASTIC-HIGH=(31.5 33)
'mwsst,'pkst1-amsre-mwsst,'online,'( 1 366),'DRASTIC-LOW=(25.8 26.4),'VERY-LOW=(26.4 26.7),'LOW=(26.7 27.4),'SOMEWHAT-LOW=(27.4 27.9),'AVERAGE=(27.9 29.4),'SOMEWHAT-HIGH=(29.4 29.6),'HIGH=(29.6 29.7),'VERY-HIGH=(29.7 30),'DRASTIC-HIGH=(30 30.3)
