'sea1m,'gpst1-sea-t-shallow,'online,'( 1 366),'DRASTIC-LOW=(19 21),'VERY-LOW=(21 23),'LOW=(23 24),'SOMEWHAT-LOW=(24 25),'AVERAGE=(25 29.5),'SOMEWHAT-HIGH=(29.5 30),'HIGH=(30 30.8),'VERY-HIGH=(30.8 31.5),'DRASTIC-HIGH=(31.5 33)
'mwsst,'gpst1-amsre-mwsst,'online,'( 1 366),'DRASTIC-LOW=(25.3 26.2),'VERY-LOW=(26.2 26.6),'LOW=(26.6 27.4),'SOMEWHAT-LOW=(27.4 28.1),'AVERAGE=(28.1 30.1),'SOMEWHAT-HIGH=(30.1 30.4),'HIGH=(30.4 30.8),'VERY-HIGH=(30.8 31),'DRASTIC-HIGH=(31 31.6)
