'windgu-test,'cmrc3-wind1-gust,'test,'( 1 366),'DRASTIC-LOW=(0 5),'VERY-LOW=(5 8),'LOW=(8 9.9),'SOMEWHAT-LOW=(9.9 10),'AVERAGE=(10 15),'SOMEWHAT-HIGH=(15 20),'HIGH=(20 30),'VERY-HIGH=(30 60),'DRASTIC-HIGH=(60 170)
'salin3m-test,'cmrc3-ctd-deep-salinity,'test,'( 1 366),'DRASTIC-LOW=(31 33.5),'VERY-LOW=(33.5 34),'LOW=(34 34.5),'SOMEWHAT-LOW=(34.5 35),'AVERAGE=(35 36),'SOMEWHAT-HIGH=(36 37),'HIGH=(37 37.5),'VERY-HIGH=(37.5 38),'DRASTIC-HIGH=(38 40)
'windsp2-test,'cmrc3-wind2-speed,'test,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'windsp-test,'cmrc3-wind1-speed,'test,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'tide1m-test,'cmrc3-ctd-shallow-i-depth,'test,'( 1 366),'DRASTIC-LOW=(0 0.5),'VERY-LOW=(0.5 1),'LOW=(1 1.3),'SOMEWHAT-LOW=(1.3 1.31),'AVERAGE=(1.31 1.5),'SOMEWHAT-HIGH=(1.5 1.7),'HIGH=(1.7 2),'VERY-HIGH=(2 2.5),'DRASTIC-HIGH=(2.5 4)
'salin1m-test,'cmrc3-ctd-shallow-salinity,'test,'( 1 366),'DRASTIC-LOW=(31 33.5),'VERY-LOW=(33.5 34),'LOW=(34 34.5),'SOMEWHAT-LOW=(34.5 35),'AVERAGE=(35 36),'SOMEWHAT-HIGH=(36 37),'HIGH=(37 37.5),'VERY-HIGH=(37.5 38),'DRASTIC-HIGH=(38 40)
'sea3m-test,'cmrc3-ctd-deep-seatemp,'test,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 28),'SOMEWHAT-HIGH=(28 29),'HIGH=(29 30),'VERY-HIGH=(30 31),'DRASTIC-HIGH=(31 33)
'sea1m-test,'cmrc3-ctd-shallow-seatemp,'test,'( 1 366),'DRASTIC-LOW=(15 17),'VERY-LOW=(17 19),'LOW=(19 21),'SOMEWHAT-LOW=(21 24),'AVERAGE=(24 29.8),'SOMEWHAT-HIGH=(29.8 30.0),'HIGH=(30.0 30.2),'VERY-HIGH=(30.2 30.6),'DRASTIC-HIGH=(30.6 32)
'winddir2-test,'cmrc3-wind2-dir,'test,'( 1 366),'N-NE=(0 40),'NE-ENE=(40 80),'ENE-ESE=(80 120),'ESE-SSE=(120 160),'SSE-SSW=(160 200),'SSW-WSW=(200 240),'WSW-W=(240 280),'W-NW=(280 320),'NW-N=(320 360)
'winddir-test,'cmrc3-wind1-dir,'test,'( 1 366),'N-NE=(0 40),'NE-ENE=(40 80),'ENE-ESE=(80 120),'ESE-SSE=(120 160),'SSE-SSW=(160 200),'SSW-WSW=(200 240),'WSW-W=(240 280),'W-NW=(280 320),'NW-N=(320 360)
'barom-real,'cmrc3-barom-correct,'test,'( 1 366),'DRASTIC-LOW=(980 990),'VERY-LOW=(990 1000),'LOW=(1000 1005),'SOMEWHAT-LOW=(1005 1010),'AVERAGE=(1010 1020),'SOMEWHAT-HIGH=(1020 1025),'HIGH=(1025 1030),'VERY-HIGH=(1030 1035),'DRASTIC-HIGH=(1035 1040)
