'mwsst,'nioz1-amsre-mwsst,'online,'( 1 366),'DRASTIC-LOW=(22.4 23.2),'VERY-LOW=(23.2 23.6),'LOW=(23.6 24.3),'SOMEWHAT-LOW=(24.3 25.2),'AVERAGE=(25.2 28.8),'SOMEWHAT-HIGH=(28.8 29.4),'HIGH=(29.4 30.3),'VERY-HIGH=(30.3 30.6),'DRASTIC-HIGH=(30.6 31.4)
'parsurf,'nioz1-amodis-par,'online,'( 1 366),'DRASTIC-LOW=(-0.1 100),'VERY-LOW=(100 200),'LOW=(200 500),'SOMEWHAT-LOW=(500 800),'AVERAGE=(800 1200),'SOMEWHAT-HIGH=(1200 1500),'HIGH=(1500 1800),'VERY-HIGH=(1800 2000),'DRASTIC-HIGH=(2000 2200)
'sst,'nioz1-misst-sst,'online,'( 1 366),'DRASTIC-LOW=(19 21),'VERY-LOW=(21 23),'LOW=(23 25),'SOMEWHAT-LOW=(25 27),'AVERAGE=(27 30.5),'SOMEWHAT-HIGH=(30.5 31.2),'HIGH=(31.2 31.7),'VERY-HIGH=(31.7 32.2),'DRASTIC-HIGH=(32.2 33)
