'uvbs380,'lciy2-bic-surf-380nm,'online,'( 1 366),'DRASTIC-LOW=(0 10),'VERY-LOW=(10 15),'LOW=(15 25),'SOMEWHAT-LOW=(25 40),'AVERAGE=(40 65),'SOMEWHAT-HIGH=(65 70),'HIGH=(70 75),'VERY-HIGH=(75 80),'DRASTIC-HIGH=(80 90)
'uvbs330,'lciy2-bic-surf-330nm,'online,'( 1 366),'DRASTIC-LOW=(0 10),'VERY-LOW=(10 17),'LOW=(17 22),'SOMEWHAT-LOW=(22 30),'AVERAGE=(30 35),'SOMEWHAT-HIGH=(35 45),'HIGH=(45 55),'VERY-HIGH=(55 65),'DRASTIC-HIGH=(65 77)
'uvbs305,'lciy2-bic-surf-305nm,'online,'( 1 366),'DRASTIC-LOW=(0 1),'VERY-LOW=(1 2.5),'LOW=(2.5 3),'SOMEWHAT-LOW=(3 4),'AVERAGE=(4 5),'SOMEWHAT-HIGH=(5 6),'HIGH=(6 7),'VERY-HIGH=(7 8),'DRASTIC-HIGH=(8 11)
'parsurf,'lciy2-bic-surf-par,'offline,'( 1 366),'DRASTIC-LOW=(-0.1 50),'VERY-LOW=(50 100),'LOW=(100 300),'SOMEWHAT-LOW=(300 600),'AVERAGE=(600 1100),'SOMEWHAT-HIGH=(1100 1300),'HIGH=(1300 1500),'VERY-HIGH=(1500 1700),'DRASTIC-HIGH=(1700 2100)
'windgu2,'lciy2-wxt-wgust,'online,'( 1 366),'DRASTIC-LOW=(0 5),'VERY-LOW=(5 8),'LOW=(8 9.9),'SOMEWHAT-LOW=(9.9 10),'AVERAGE=(10 15),'SOMEWHAT-HIGH=(15 20),'HIGH=(20 30),'VERY-HIGH=(30 60),'DRASTIC-HIGH=(60 170)
'windgu,'lciy2-wind1-gust,'online,'( 1 366),'DRASTIC-LOW=(0 5),'VERY-LOW=(5 8),'LOW=(8 9.9),'SOMEWHAT-LOW=(9.9 10),'AVERAGE=(10 15),'SOMEWHAT-HIGH=(15 20),'HIGH=(20 30),'VERY-HIGH=(30 60),'DRASTIC-HIGH=(60 170)
'wxtairt,'lciy2-wxt-air-t,'online,'( 1 366),'DRASTIC-LOW=(8 10),'VERY-LOW=(10 13),'LOW=(13 15),'SOMEWHAT-LOW=(15 18),'AVERAGE=(18 22),'SOMEWHAT-HIGH=(22 24),'HIGH=(24 27),'VERY-HIGH=(27 30),'DRASTIC-HIGH=(30 32)
'wxtbarom,'lciy2-wxt-barom,'online,'( 1 366),'DRASTIC-LOW=(880 1005),'VERY-LOW=(1005 1008),'LOW=(1008 1010),'SOMEWHAT-LOW=(1010 1011),'AVERAGE=(1011 1015),'SOMEWHAT-HIGH=(1015 1018),'HIGH=(1018 1020),'VERY-HIGH=(1020 1023),'DRASTIC-HIGH=(1023 1028)
'winddir2,'lciy2-wxt-wdir,'online,'( 1 366),'N-NE=(0 40),'NE-ENE=(40 80),'ENE-ESE=(80 120),'ESE-SSE=(120 160),'SSE-SSW=(160 200),'SSW-WSW=(200 240),'WSW-W=(240 280),'W-NW=(280 320),'NW-N=(320 360)
'windsp2,'lciy2-wxt-wspeed,'online,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'windsp,'lciy2-wind1-speed,'online,'( 1 366),'DRASTIC-LOW=(0 2),'VERY-LOW=(2 4),'LOW=(4 7),'SOMEWHAT-LOW=(7 10),'AVERAGE=(10 21),'SOMEWHAT-HIGH=(21 33),'HIGH=(33 40),'VERY-HIGH=(40 64),'DRASTIC-HIGH=(64 100)
'winddir,'lciy2-wind1-dir,'online,'( 1 366),'N-NE=(0 40),'NE-ENE=(40 80),'ENE-ESE=(80 120),'ESE-SSE=(120 160),'SSE-SSW=(160 200),'SSW-WSW=(200 240),'WSW-W=(240 280),'W-NW=(280 320),'NW-N=(320 360)
'barom,'lciy2-barom,'online,'( 1 366),'DRASTIC-LOW=(880 1005),'VERY-LOW=(1005 1008),'LOW=(1008 1010),'SOMEWHAT-LOW=(1010 1011),'AVERAGE=(1011 1015),'SOMEWHAT-HIGH=(1015 1018),'HIGH=(1018 1020),'VERY-HIGH=(1020 1023),'DRASTIC-HIGH=(1023 1028)
